cell,time_s,x_um,layer,temperature_C,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk
2,39.999999999997854,52.73437499999999,aGDL,7.434169240272784,1.199155061298862e-06,0.0,0.0,0.0
2,39.999999999997854,55.07812499999999,aGDL,7.434169240272784,1.2524508532658157e-06,0.0,0.0,0.0
2,39.999999999997854,57.42187499999999,aGDL,7.434169240272784,1.3057466467281757e-06,0.0,0.0,0.0
2,39.999999999997854,59.76562499999999,aGDL,7.434169240272784,1.3590424417495758e-06,0.0,0.0,0.0
2,39.999999999997854,62.10937499999999,aGDL,7.434169240272784,1.4123382383936505e-06,0.0,0.0,0.0
2,39.999999999997854,64.45312499999999,aGDL,7.434169240272784,1.4656340367240345e-06,0.0,0.0,0.0
2,39.999999999997854,66.79687499999999,aGDL,7.434169240272784,1.5189298368043618e-06,0.0,0.0,0.0
2,39.999999999997854,69.14062499999999,aGDL,7.434169240272784,1.5722256386982666e-06,0.0,0.0,0.0
2,39.999999999997854,71.48437499999999,aGDL,7.434169240272784,1.6255214424693835e-06,0.0,0.0,0.0
2,39.999999999997854,73.82812499999999,aGDL,7.434169240272784,1.6788172481813462e-06,0.0,0.0,0.0
2,39.999999999997854,76.17187499999999,aGDL,7.434169240272784,1.7321130558977894e-06,0.0,0.0,0.0
2,39.999999999997854,78.51562499999999,aGDL,7.434169240272784,1.7854088656823477e-06,0.0,0.0,0.0
2,39.999999999997854,80.85937499999999,aGDL,7.434169240272784,1.8387046775986543e-06,0.0,0.0,0.0
2,39.999999999997854,83.20312499999999,aGDL,7.434169240272784,1.8920004917103439e-06,0.0,0.0,0.0
2,39.999999999997854,85.54687499999999,aGDL,7.434169240272784,1.945296308081051e-06,0.0,0.0,0.0
2,39.999999999997854,87.89062499999999,aGDL,7.434169240272784,1.998592126774409e-06,0.0,0.0,0.0
2,39.999999999997854,90.23437499999999,aGDL,7.434169240272784,2.051887947854053e-06,0.0,0.0,0.0
2,39.999999999997854,92.57812499999999,aGDL,7.434169240272784,2.1051837713836164e-06,0.0,0.0,0.0
2,39.999999999997854,94.92187499999999,aGDL,7.434169240272784,2.1584795974267345e-06,0.0,0.0,0.0
2,39.999999999997854,97.26562499999999,aGDL,7.434169240272784,2.211775426047041e-06,0.0,0.0,0.0
2,39.999999999997854,99.60937499999999,aGDL,7.434169240272784,2.2650712573081696e-06,0.0,0.0,0.0
2,39.999999999997854,101.95312499999999,aGDL,7.434169240272784,2.318367091273755e-06,0.0,0.0,0.0
2,39.999999999997854,104.29687499999999,aGDL,7.434169240272784,2.371662928007431e-06,0.0,0.0,0.0
2,39.999999999997854,106.64062499999997,aGDL,7.434169240272784,2.424958767572832e-06,0.0,0.0,0.0
2,39.999999999997854,108.98437499999997,aGDL,7.434169240272784,2.4782546100335916e-06,0.0,0.0,0.0
2,39.999999999997854,111.32812499999997,aGDL,7.434169240272784,2.531550455453345e-06,0.0,0.0,0.0
2,39.999999999997854,113.67187499999997,aGDL,7.434169240272784,2.5848463038957256e-06,0.0,0.0,0.0
2,39.999999999997854,116.01562499999997,aGDL,7.434169240272784,2.638142155424368e-06,0.0,0.0,0.0
2,39.999999999997854,118.35937499999997,aGDL,7.434169240272784,2.6914380101029062e-06,0.0,0.0,0.0
2,39.999999999997854,120.70312499999997,aGDL,7.434169240272784,2.7447338679949743e-06,0.0,0.0,0.0
2,39.999999999997854,123.04687499999997,aGDL,7.434169240272784,2.7980297291642065e-06,0.0,0.0,0.0
2,39.999999999997854,125.39062499999999,aGDL,7.434169240272784,2.8513255936742362e-06,0.0,0.0,0.0
2,39.999999999997854,127.734375,aGDL,7.434169240272784,2.9046214615886984e-06,0.0,0.0,0.0
2,39.999999999997854,130.078125,aGDL,7.434169240272784,2.9579173329712265e-06,0.0,0.0,0.0
2,39.999999999997854,132.42187500000003,aGDL,7.434169240272784,3.011213207885455e-06,0.0,0.0,0.0
