cell,time_s,x_um,layer,temperature_C,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk
1,16.395649705083763,155.27500000000015,PEM,1.0011698954510604e-07,0.0,168.56862786320156,1.495234982780324,0.0016252554160655695
1,16.395649705083763,155.52500000000015,PEM,1.0011698954510604e-07,0.0,170.37729612338865,1.630126135410411,0.0017718762341417513
1,16.395649705083763,155.77500000000018,PEM,1.0011698954510604e-07,0.0,172.21750289916014,1.7742620098580772,0.0019285456628892145
1,16.395649705083763,156.02500000000018,PEM,1.0011698954510604e-07,0.0,174.08993801400027,1.9281490201319529,0.0020958141523173403
1,16.395649705083763,156.27500000000018,PEM,1.0011698954510604e-07,0.0,175.99530739010586,2.092324541733831,0.002274265806232425
1,16.395649705083763,156.52500000000018,PEM,1.0011698954510604e-07,0.0,177.93433396754955,2.26736083556947,0.0024645226473581196
1,16.395649705083763,156.7750000000002,PEM,1.0011698954510604e-07,0.0,179.90775833709415,2.4538694225376614,0.002667249372323545
1,16.395649705083763,157.0250000000002,PEM,1.0011698954510604e-07,0.0,181.9163392226765,2.6525051345548523,0.0028831577549509263
1,16.395649705083763,157.2750000000002,PEM,1.0011698954510604e-07,0.0,183.9608538814341,2.8639732579754384,0.003113014410842868
1,16.395649705083763,157.5250000000002,PEM,1.0011698954510604e-07,0.0,186.04209845441272,3.08903675998651,0.0033576486521592497
1,16.395649705083763,157.7750000000002,PEM,1.0011698954510604e-07,0.0,188.16088828334188,3.3285261216013375,0.0036179631756536276
1,16.395649705083763,158.02500000000023,PEM,1.0011698954510604e-07,0.0,190.3180581997408,3.583353350883415,0.0038949492944384944
1,16.395649705083763,158.27500000000023,PEM,1.0011698954510604e-07,0.0,192.51446278786082,3.8545299393608343,0.004189706455826994
1,16.395649705083763,158.52500000000023,PEM,1.0011698954510604e-07,0.0,194.75097662042063,4.143196417960856,0.004503474367348756
1,16.395649705083763,158.77500000000023,PEM,1.0011698954510604e-07,0.0,197.02849446465464,4.450668277962669,0.004837682910828988
1,16.395649705083763,159.02500000000023,PEM,1.0011698954510604e-07,0.0,199.3479314553163,4.778524693313742,0.0051940485796888505
1,16.395649705083763,159.27500000000026,PEM,1.0011698954510604e-07,0.0,201.71022323068158,5.128800822290529,0.005574783502489705
1,16.395649705083763,159.52500000000026,PEM,1.0011698954510604e-07,0.0,204.11632602715554,5.504525517795403,0.005983179910647177
1,16.395649705083763,159.77500000000026,PEM,1.0011698954510604e-07,0.0,206.5672167277459,5.913667129042067,0.006427899053306594
1,16.395649705083763,160.02500000000026,PEM,1.0011698954510604e-07,0.0,209.0638928594448,6.3408080764819506,0.006892182691828207
1,16.395649705083763,160.2750000000003,PEM,1.0011698954510604e-07,0.0,211.60737253453738,6.776486518212349,0.0073657462154482056
1,16.395649705083763,160.5250000000003,PEM,1.0011698954510604e-07,0.0,214.1986943312297,7.220987361186422,0.007848899305637416
