cell,time_s,x_um,layer,temperature_C,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk
1,27.105922802540203,271.6218750000006,cGDL,1.0004901401287492e-07,1.6669314401918016e-05,58.18464827695831,5.15265698645662,0.005600714115713717
1,27.105922802540203,273.9656250000006,cGDL,1.0004901401287492e-07,1.6398681129427018e-05,58.16673905413291,5.030548700326587,0.005467987717746291
1,27.105922802540203,276.30937500000067,cGDL,1.0004901401287492e-07,1.612678745562833e-05,58.14959788472289,4.911134405154564,0.005338189570820178
1,27.105922802540203,278.65312500000067,cGDL,1.0004901401287492e-07,1.5853633818971647e-05,58.13322633824406,4.794448876890517,0.005211357474880996
1,27.105922802540203,280.99687500000067,cGDL,1.0004901401287492e-07,1.557922064718177e-05,58.11762589879379,4.680529092396714,0.0050875316221703415
1,27.105922802540203,283.34062500000067,cGDL,1.0004901401287492e-07,1.530354834907896e-05,58.10279796452775,4.569414731599663,0.004966755143043112
1,27.105922802540203,285.68437500000067,cGDL,1.0004901401287492e-07,1.502661730539519e-05,58.088743847186926,4.461148766883506,0.004849074746612506
1,27.105922802540203,288.0281250000007,cGDL,1.0004901401287492e-07,1.474842785793037e-05,58.07546477168053,4.35577817889559,0.004734541498799554
1,27.105922802540203,290.3718750000007,cGDL,1.0004901401287492e-07,1.4468980297033482e-05,58.06296187573134,4.253354813357168,0.004623211753649096
1,27.105922802540203,292.7156250000007,cGDL,1.0004901401287492e-07,1.418827484612865e-05,58.051236209590336,4.153936455047665,0.004515148320703984
1,27.105922802540203,295.0593750000007,cGDL,1.0004901401287492e-07,1.3906311643029981e-05,58.04028873582936,4.057588156122339,0.004410421908828629
1,27.105922802540203,297.4031250000008,cGDL,1.0004901401287492e-07,1.3623090716221047e-05,58.03012032922232,3.9643839380441652,0.004309112976134962
1,27.105922802540203,299.7468750000008,cGDL,1.0004901401287492e-07,1.3338611954338352e-05,58.02073177672748,3.8744089999766556,0.004211314130409408
1,27.105922802540203,302.0906250000008,cGDL,1.0004901401287492e-07,1.3052875066166973e-05,58.012123777587334,3.7877626333246743,0.004117133297092037
1,27.105922802540203,304.4343750000008,cGDL,1.0004901401287492e-07,1.276587952611036e-05,58.004296943567326,3.704562194321592,0.004026698037306078
