model,condition,t_s,n_scenarios,objective_tolerance_fraction,V_model_V_min,V_model_V_max,T_model_C_min,T_model_C_max,ice_max_bulk_min,ice_max_bulk_max,ice_pore_max_bulk_min,ice_pore_max_bulk_max,ice_mem_max_bulk_min,ice_mem_max_bulk_max,water_ice_kg_m2_min,water_ice_kg_m2_max
bp,minus25,22.6,5,0.05,0.5745101260025333,0.5751731900070342,-21.379895793718703,-21.373327261907377,6.787023638562083e-06,0.0065813397014327065,2.458112292467944e-06,0.0024273970664091156,6.787023638562083e-06,0.0065813397014327065,1.3548163109735504e-07,0.00013035381674723141
bp,minus25,22.8,5,0.05,0.5749279915591426,0.5756135195258075,-21.329256293761034,-21.32245818841068,6.94216084916074e-06,0.0067292406787284684,2.4972420934903674e-06,0.0024657729683989263,6.94216084916074e-06,0.0067292406787284684,1.3925002588535104e-07,0.00013391986222338685
bp,minus25,23.0,5,0.05,0.5750992055792051,0.575809578726187,-21.278727497956112,-21.271696182179227,7.098708784072815e-06,0.006878390867381114,2.5364150288279263e-06,0.002504182762903572,7.098708784072815e-06,0.006878390867381114,1.4306691875348783e-07,0.0001375293377506907
bp,minus25,23.2,5,0.05,0.5755100461134655,0.5762427059836746,-21.228398985503134,-21.221131144350466,7.256670181268466e-06,0.007028791905460295,2.575629072192883e-06,0.002542624641846216,7.256670181268466e-06,0.007028791905460295,1.469319590450955e-07,0.0001411818544833759
bp,minus25,23.4,5,0.05,0.5754353990268365,0.5761953334148647,-21.178011073390167,-21.17050268659321,7.416048629737961e-06,0.007180446073201555,2.614883673684478e-06,0.0025810981056451133,7.416048629737961e-06,0.007180446073201555,1.5084498030402657e-07,0.00014487719800485835
bp,minus25,23.6,5,0.05,0.5759607011162107,0.5767414732977659,-21.12784619775684,-21.120094138267405,7.576861614171955e-06,0.007333369524079269,2.6541780605185874e-06,0.0026196025109930326,7.576861614171955e-06,0.007333369524079269,1.5480557371396347e-07,0.00014861493036138302
bp,minus25,23.8,5,0.05,0.5764799352659853,0.5772813958335543,-21.07809421780533,-21.070095412289078,7.739052876239515e-06,0.007487505645044294,2.693507285920937e-06,0.0026581324875103924,7.739052876239515e-06,0.007487505645044294,1.5881394154580601e-07,0.00015239517990314633
bp,minus25,24.0,5,0.05,0.5762790905481708,0.5771090225452234,-21.028199641421793,-21.019949689874295,7.902613157819789e-06,0.007642844359514849,2.732869644440477e-06,0.0026966861476962136,7.902613157819789e-06,0.007642844359514849,1.62869677373962e-07,0.00015621750289266729
bp,minus25,24.2,5,0.05,0.5757276471963423,0.576590111643227,-20.977725533033265,-20.96921914032731,8.067646547118021e-06,0.007799486859532493,2.772272267480877e-06,0.002735270985072538,8.067646547118021e-06,0.007799486859532493,1.6697196474837753e-07,0.00016008109233114163
bp,minus25,24.4,5,0.05,0.5743674744030342,0.5752720905243796,-20.92604709961836,-20.917277671902212,8.23433349944874e-06,0.007957608501131409,2.811731404475117e-06,0.002773903800662338,8.23433349944874e-06,0.007957608501131409,1.711203671631122e-07,0.00016398552551166653
bp,minus25,24.6,5,0.05,0.5729216947603182,0.5738701809262101,-20.87289534587856,-20.863856583755535,8.402910888813294e-06,0.00811743956186625,2.851268850663843e-06,0.002812607258775977,8.402910888813294e-06,0.00811743956186625,1.753145279216271e-07,0.00016793048579738398
bp,minus25,24.8,5,0.05,0.5711671512935949,0.5721640107831876,-20.81805445972165,-20.80873949126027,8.573586487851005e-06,0.00827918106854535,2.8909072373805973e-06,0.0028514046785734506,8.573586487851005e-06,0.00827918106854535,1.795548060267035e-07,0.0001719163516987125
bp,minus25,25.0,5,0.05,0.5686818755360026,0.5697372997020628,-20.760848463456483,-20.751248764132413,8.746589896453637e-06,0.008443055361099204,2.9306719956727702e-06,0.0028903224354581217,8.746589896453637e-06,0.008443055361099204,1.8384144425203178e-07,0.00017594342097890795
bp,minus25,25.2,5,0.05,0.5674541525000071,0.5685531918962758,-20.702026016054532,-20.692134828835975,8.922094411712362e-06,0.008609229764058977,2.9705828330528217e-06,0.0029293811684876223,8.922094411712362e-06,0.008609229764058977,1.88174910596431e-07,0.0001800122357069342
bp,minus25,25.4,5,0.05,0.5669965513760011,0.5681294298250612,-20.642597533883333,-20.63240994980478,9.100009408244846e-06,0.008777612892215856,3.01064315998859e-06,0.0029685838956582276,9.100009408244846e-06,0.008777612892215856,1.9255735718930987e-07,0.00018412484780556482
bp,minus25,25.6,5,0.05,0.565482998781558,0.5666640696126324,-20.581825473332742,-20.57133369552406,9.280203512874056e-06,0.008948075020185256,3.0508510256560334e-06,0.0030079284338022645,9.280203512874056e-06,0.008948075020185256,1.969899291081483e-07,0.00018828225769349522
bp,minus25,25.8,5,0.05,0.5641117815426887,0.565339854155192,-20.51941406082986,-20.508610121576027,9.462699017401613e-06,0.00912063824699418,3.0912089983580336e-06,0.003047418241563011,9.462699017401613e-06,0.00912063824699418,2.0147204591258496e-07,0.00019248394131927423
bp,minus25,26.0,5,0.05,0.5627683346929093,0.5640436437193455,-20.455492811493514,-20.444368775027243,9.64751718306078e-06,0.00929532287511315,3.131722454781532e-06,0.0030870592568659986,9.64751718306078e-06,0.00929532287511315,2.0600426407096347e-07,0.00019673045118216525
bp,minus25,26.2,5,0.05,0.5613510955243757,0.562675318883754,-20.38997029313262,-20.37851764890334,9.834667169269469e-06,0.009472137477819546,3.172395505574396e-06,0.003126856074738725,9.834667169269469e-06,0.009472137477819546,2.1058715132209317e-07,0.00020102234915754023
bp,minus25,26.4,5,0.05,0.5603651563058297,0.561732532136131,-20.323160046639828,-20.311371188989057,1.0024128231009488e-05,0.00965106169447499,3.213228796524123e-06,0.003166809722460729,1.0024128231009488e-05,0.00965106169447499,2.1522128491292593e-07,0.00020536020263594917
bp,minus25,26.6,5,0.05,0.5587037426296805,0.5601248499262972,-20.254600503404305,-20.242465560666574,1.0215871808588685e-05,0.009832067506942082,3.254223673294596e-06,0.00320692175949293,1.0215871808588685e-05,0.009832067506942082,2.1990739698771974e-07,0.00020974471864741546
bp,minus25,26.8,5,0.05,0.5568874792437205,0.5583655801932834,-20.183859903443846,-20.171367820031605,1.0409968653049452e-05,0.01001522452884222,3.295383952273969e-06,0.0032471968048025457,1.0409968653049452e-05,0.01001522452884222,2.2464514584589907e-07,0.00021417561077557315
bp,minus25,27.0,5,0.05,0.5554956493276458,0.5570249077981212,-20.111288541721592,-20.0984293629036,1.0606471798150515e-05,0.0102005845154833,3.336713848775256e-06,0.0032876395626920264,1.0606471798150515e-05,0.0102005845154833,2.294349831071397e-07,0.0002186533459400409
bp,minus25,27.2,5,0.05,0.5545102983286672,0.5560846716955132,-20.037383188589217,-20.024148109997157,1.0805322516627243e-05,0.010388090002606598,3.3782124714631794e-06,0.0033282489722910747,1.0805322516627243e-05,0.010388090002606598,2.3427816212579525e-07,0.00022317912949087077
bp,minus25,27.4,5,0.05,0.5542970116958978,0.5559040838031423,-19.962926689196507,-19.94930930644543,1.1006340683326359e-05,0.010577565927348211,3.4198699034449645e-06,0.0033690144837234546,1.1006340683326359e-05,0.010577565927348211,2.3917597926257436e-07,0.00022775418153234101
bp,minus25,27.6,5,0.05,0.5529690913519834,0.5546272817664315,-19.887104538767517,-19.87309390533153,1.1209357227377652e-05,0.01076884860088102,3.461677049499548e-06,0.0034099738568778826,1.1209357227377652e-05,0.01076884860088102,2.441292734086349e-07,0.0002323792760327945
bp,minus25,27.8,5,0.05,0.5517659278659514,0.5534737615770777,-19.80953822411624,-19.7951234172792,1.1414380678660091e-05,0.010961948751804694,3.5036265039731455e-06,0.003451126017379276,1.1414380678660091e-05,0.010961948751804694,2.4913673410811076e-07,0.00023705319156905433
bp,minus25,28.0,5,0.05,0.5508583025774745,0.552611126722179,-19.730638596547152,-19.715810533000962,1.1621407153057765e-05,0.011156863647736047,3.5457158252706337e-06,0.0034924152856056112,1.1621407153057765e-05,0.011156863647736047,2.5419872001730515e-07,0.00024177628983365276
bp,minus25,28.2,5,0.05,0.5512336169576083,0.5530092073723034,-19.651708000640497,-19.636462998431313,1.183027872169194e-05,0.011353440558971148,3.5879349101705016e-06,0.003533829951166929,1.183027872169194e-05,0.011353440558971148,2.5931645163088275e-07,0.00024654973101924496
bp,minus25,28.4,5,0.05,0.5516082932185693,0.5534062450518527,-19.573172631436393,-19.557507655295893,1.2040681586190147e-05,0.011551375367438412,3.6302679722561983e-06,0.0035753517868515727,1.2040681586190147e-05,0.011551375367438412,2.644918644541549e-07,0.0002513753232039614
bp,minus25,28.6,5,0.05,0.5521683197654026,0.5539850896873494,-19.495065341858833,-19.47897788721042,1.2252341153814299e-05,0.011750404086299843,3.6726927586635493e-06,0.0036169576122320243,1.2252341153814299e-05,0.011750404086299843,2.6972481240797617e-07,0.00025625292172606255
bp,minus25,28.8,5,0.05,0.5524583756929792,0.5542984949329237,-19.41718924575858,-19.400675217220197,1.2465066895220266e-05,0.011950344559146486,3.7151909590992044e-06,0.0036586286903479434,1.2465066895220266e-05,0.011950344559146486,2.7501500083634234e-07,0.0002611821218410915
bp,minus25,29.0,5,0.05,0.5528397472328661,0.5547014330040323,-19.339512011572225,-19.322567603087606,1.2678758653759358e-05,0.012151102458726677,3.7577867107719343e-06,0.0037003496409153337,1.2678758653759358e-05,0.012151102458726677,2.8036157616191025e-07,0.00026616201946006904
bp,minus25,29.2,5,0.05,0.5532190859249073,0.5551021774064122,-19.2620945113959,-19.24471608115769,1.2893345167523373e-05,0.012352610766812515,3.800474986088938e-06,0.0037421088196670773,1.2893345167523373e-05,0.012352610766812515,2.8576413759247055e-07,0.0002711921830889416
bp,minus25,29.4,5,0.05,0.5534175992879861,0.5553252035433475,-19.18475522211108,-19.16693820328541,1.3108787568674602e-05,0.012554833619968427,3.843198343994489e-06,0.003783896742183436,1.3108787568674602e-05,0.012554833619968427,2.912221241158281e-07,0.00027627203066914077
bp,minus25,29.6,5,0.05,0.5544178089746671,0.5563350706089115,-19.10819794608969,-19.089941298742218,1.3325019408942391e-05,0.012757708246255835,3.885945021282071e-06,0.0038257016881923607,1.3325019408942391e-05,0.012757708246255835,2.9673514027584543e-07,0.00028140113175870044
bp,minus25,29.8,5,0.05,0.5541635030246893,0.5561131502798675,-19.031537895088235,-19.012834962868737,1.3541981233169793e-05,0.012961177821422464,3.928709353554194e-06,0.003867517814669241,1.3541981233169793e-05,0.012961177821422464,3.02303391295104e-07,0.0002865796101268629
bp,minus25,30.0,5,0.05,0.5548014473398435,0.5567669644540173,-18.95508301306785,-18.93593039071399,1.3759711490935963e-05,0.013165281936635378,3.971480091038356e-06,0.003909334624422808,1.3759711490935963e-05,0.013165281936635378,3.0792476402325613e-07,0.0002918054208390673
bp,minus25,30.2,5,0.05,0.554988311538669,0.5569777805825098,-18.878868572546594,-18.859261599426816,1.3978184074721556e-05,0.013369995374883915,4.014254994431473e-06,0.003951149626907681,1.3978184074721556e-05,0.013369995374883915,3.135999313220488e-07,0.0002970791363735174
bp,minus25,30.4,5,0.05,0.5553515143258256,0.557361474201356,-18.802805402788294,-18.782739590967367,1.419739549850414e-05,0.013575315916178695,4.057026870864041e-06,0.003992955808192826,1.419739549850414e-05,0.013575315916178695,3.1932790685591956e-07,0.000302399765088859
bp,minus25,30.6,5,0.05,0.5558865947941312,0.5579135431074318,-18.72717492274964,-18.70664709871454,1.4417314370139835e-05,0.01378121376713854,4.099790316291462e-06,0.004034747583094326,1.4417314370139835e-05,0.01378121376713854,3.2510855630984056e-07,0.0003077671183586775
bp,minus25,30.8,5,0.05,0.5562417723500886,0.5582888636513775,-18.65185287429577,-18.630859148469312,1.4637898612579556e-05,0.013987648823915892,4.1425401222481665e-06,0.004076519458774281,1.4637898612579556e-05,0.013987648823915892,3.3094167030730397e-07,0.00031318093508756167
bp,minus25,31.0,5,0.05,0.556594699783107,0.5586617936797094,-18.57675246641125,-18.555289133412373,1.4859134587840792e-05,0.014194608909090776,4.185270446281923e-06,0.004118265507226606,1.4859134587840792e-05,0.014194608909090776,3.3682644838972845e-07,0.00031864040499326074
bp,minus25,31.2,5,0.05,0.5567695894671252,0.5588599405968706,-18.501722308863606,-18.479785254037125,1.5081030129287625e-05,0.014402102371402287,4.227977907114747e-06,0.0041599822658787075,1.5081030129287625e-05,0.014402102371402287,3.4276227108976846e-07,0.00032414489956846204
bp,minus25,31.4,5,0.05,0.5571167536000734,0.5592268931644127,-18.426865201277366,-18.404451555010496,1.5303597891298878e-05,0.014610142250206362,4.270659030317542e-06,0.004201666252183007,1.5303597891298878e-05,0.014610142250206362,3.487484451039384e-07,0.0003296937314000329
bp,minus25,31.6,5,0.05,0.5573730845668919,0.5595045955680007,-18.352180875941087,-18.32928776997022,1.552682988460298e-05,0.014818721303438337,4.313311860128983e-06,0.0042433153679555255,1.552682988460298e-05,0.014818721303438337,3.5478478303177214e-07,0.00033528669568838663
bp,minus25,31.8,5,0.05,0.5578871065751718,0.5600347755478723,-18.277869201302536,-18.254495271498143,1.575070098258796e-05,0.01502781608046415,4.3559323228428785e-06,0.004284925501132855,1.575070098258796e-05,0.01502781608046415,3.608708450176326e-07,0.00034092335235267826
bp,minus25,32.0,5,0.05,0.5582236347622775,0.5603907391116719,-18.203868415678073,-18.180011618384782,1.597516952034507e-05,0.015237387026160164,4.398517536541741e-06,0.004326493662546087,1.597516952034507e-05,0.015237387026160164,3.670065458395141e-07,0.0003466035958870088
bp,minus25,32.2,5,0.05,0.5586444804758846,0.5608292073058958,-18.13016646320736,-18.1058251185338,1.6200211681096643e-05,0.015447412375691935,4.441062745115595e-06,0.004368015290313486,1.6200211681096643e-05,0.015447412375691935,3.7319113367015595e-07,0.0003523266942539802
bp,minus25,32.3999999999999,5,0.05,0.5588033371730282,0.5610107461261628,-18.056561876747168,-18.031733091756195,1.6425822652057897e-05,0.015657888491256867,4.483565595675768e-06,0.004409488270227034,1.6425822652057897e-05,0.015657888491256867,3.794240789913164e-07,0.00035809213055294786
bp,minus25,32.6,5,0.05,0.5591326273167107,0.5613592167993183,-17.98311297604701,-17.957794799464494,1.665201531507817e-05,0.015868829040169476,4.526022845573998e-06,0.004450909780686205,1.665201531507817e-05,0.015868829040169476,3.857044800627909e-07,0.00036389904341403305
bp,minus25,32.7999999999999,5,0.05,0.5595436465696957,0.5617875955829564,-17.909996903221582,-17.88418817397897,1.6878772672284302e-05,0.016080218379225204,4.568433004185966e-06,0.004492278441740807,1.6878772672284302e-05,0.016080218379225204,3.9203220865244784e-07,0.00036974730441686506
bp,minus25,33.0,5,0.05,0.5597804164501153,0.5620450827909915,-17.837059893413823,-17.81075842001536,1.7106073361811094e-05,0.016292036841303672,4.610794042566187e-06,0.004533592299525531,1.7106073361811094e-05,0.016292036841303672,3.9840688702575834e-07,0.0003756365493373739
bp,minus25,33.1999999999999,5,0.05,0.5602713330254406,0.5625514249201118,-17.764474885321363,-17.737679953393155,1.733389871329398e-05,0.016504267684814597,4.653102343557408e-06,0.00457484779215763,1.733389871329398e-05,0.016504267684814597,4.048278131271031e-07,0.00038156611293104734
bp,minus25,33.3999999999999,5,0.05,0.5604173624696057,0.5627197413848587,-17.692025436663556,-17.66473464716097,1.7562230087661782e-05,0.016716893778682487,4.695357246196114e-06,0.004616043984136785,1.7562230087661782e-05,0.016716893778682487,4.11294757516108e-07,0.00038753578000138384
bp,minus25,33.5999999999999,5,0.05,0.560732662557518,0.5630537845899346,-17.61971623226276,-17.59192799662128,1.779107512353951e-05,0.016929923866744228,4.737555727272544e-06,0.004657177650484761,1.779107512353951e-05,0.016929923866744228,4.1780662484553983e-07,0.00039354452640565936
bp,minus25,33.7999999999999,5,0.05,0.5608750676030828,0.5632183625312532,-17.5474837896582,-17.519195909276903,1.8020437511057897e-05,0.017143362224505607,4.779698400536432e-06,0.004698248679704182,1.8020437511057897e-05,0.017143362224505607,4.2436307571034735e-07,0.0003995920492238444
bp,minus25,33.9999999999999,5,0.05,0.5614384243082774,0.5637950497785172,-17.475657675280303,-17.446870204036628,1.8250298848580254e-05,0.017357192064369437,4.821783694080399e-06,0.004739254402329029,1.8250298848580254e-05,0.017357192064369437,4.309635392233313e-07,0.00040567782901505085
bp,minus25,34.1999999999999,5,0.05,0.5615751433309039,0.5639537769657769,-17.404007042449194,-17.37471779487447,1.848062296365557e-05,0.01757137889856405,4.863813454109653e-06,0.004780194861884303,1.848062296365557e-05,0.01757137889856405,4.3760810475578825e-07,0.0004118019648229507
bp,minus25,34.3999999999999,5,0.05,0.5620485606062788,0.564442098524413,-17.332648938295478,-17.30285716495345,1.871139652519622e-05,0.01778591108941414,4.905785295164955e-06,0.0048210657960194095,1.871139652519622e-05,0.01778591108941414,4.442955956472808e-07,0.0004179633639703431
bp,minus25,34.5999999999999,5,0.05,0.5623493002490698,0.5647611873516727,-17.261595986914955,-17.23130027179394,1.894259079583401e-05,0.01800076117055509,4.947701907005797e-06,0.004861867117077062,1.894259079583401e-05,0.01800076117055509,4.510259924832534e-07,0.0004241620214191556
bp,minus25,34.7999999999999,5,0.05,0.5626484821855056,0.5650786629596783,-17.190743984906135,-17.159942500299422,1.9174193268840523e-05,0.01821591765612227,4.989564145275165e-06,0.00490259664833972,1.9174193268840523e-05,0.01821591765612227,4.5779843907203765e-07,0.00043039714033137684
bp,minus25,34.9999999999999,5,0.05,0.5626944104795556,0.5651481792978912,-17.11986265492169,-17.088552192321345,1.940621809261963e-05,0.01843139430508984,5.031375495298224e-06,0.004943254432051493,1.940621809261963e-05,0.01843139430508984,4.646121573030071e-07,0.0004366679993667368
