t_s,j_A_m2,T_model_C,T_MEA_C,T_min_C,T_max_C,ice_max_bulk,ice_pore_max_bulk,ice_mem_max_bulk,s_ice_pore_max,s_liquid_pore_max,gas_porosity_min,ice_max_x_um,ice_max_layer,water_produced_kg_m2,water_stored_kg_m2,water_initial_kg_m2,water_vapor_kg_m2,water_liquid_pore_kg_m2,water_unfrozen_mem_kg_m2,water_ice_kg_m2,water_out_kg_m2,water_balance_kg_m2,heat_gen_J_m2,heat_phase_J_m2,heat_loss_J_m2,heat_sensible_integral_J_m2,energy_balance_J_m2,H2_balance_mol_m2,O2_balance_mol_m2,model_valid,thermal_iterations_max,ever_invalid,min_gas_porosity_all_steps,min_kappa_all_steps,max_j_over_jlim_all_steps,V_model_V,E_rev_V,eta_act_V,eta_ohm_V,eta_con_V,j_lim_A_m2,j_over_jlim,lambda_mean,lambda_min,kappa_min_S_m,cO2_cCL_mol_m3,active_area_factor,I_exp_A,I_consistent_25cm2_A,V_exp_V,T_exp_C,V_rel_error_pct,T_rel_error_pct,T_rel_error_K_pct
27.8,3019.80198019802,-19.808247141647428,-19.220415743669463,-20.14371202411354,-18.932522906354563,1.2013224326708598e-05,3.557829606111269e-06,1.2013224326708598e-05,8.456927991707317e-06,0.06756713604539968,0.3916,164.89999999999992,PEM,0.0036433201282505797,0.004992513470419554,0.0013931999999999998,2.3825760260974394e-09,0.002653606080255364,0.002338656397460069,2.4861012809388496e-07,4.40066578309882e-05,-3.764214417598111e-17,35419.59505159347,-109.93966467880219,3759.4306652085534,31550.224721790295,8.418328434345312e-08,1.9584417421114608e-11,-1.421779360910591e-13,1,3,0,0.3916,0.44220923179378196,0.010805714854210752,0.5532306411610888,1.2577799287740121,0.6640613594628905,0.04042839493517897,5.953321485389266e-05,279301.1587467456,0.010811992308761613,5.035866488932103,3.764721058267878,0.7190692653765063,10.006980661587432,0.9999708109902279,91.5,7.5495049504950495,0.599,-19.9811186912389,7.640961408833256,0.8651745293283916,0.06828309573349255
28.0,3066.00660066007,-19.729320968025092,-19.132290456650992,-20.06925004450386,-18.8398274242451,1.223147858601505e-05,3.600293210506727e-06,1.223147858601505e-05,8.557863585706505e-06,0.06812336460686977,0.3916,164.89999999999992,PEM,0.0037000877887446697,0.005048822524083951,0.0013931999999999998,2.4000971370301566e-09,0.0026989021884602812,0.00234966427447716,2.5366104937353894e-07,4.446526466067806e-05,-4.0237453126368283e-17,35983.86823783757,-111.08454056846526,3842.2929390187883,32030.490758334294,8.398046702495776e-08,1.9734103240409695e-11,-1.406375016443917e-13,1,3,0,0.3916,0.44220923179378196,0.010978084948753892,0.5523579632694057,1.257697758793136,0.6644626180213148,0.04081667398535176,6.050351706378502e-05,279152.7593907427,0.010983257365435685,5.059569927814728,3.7669077993966726,0.720879791491686,10.002325902316635,0.9999704591939216,92.9,7.665016501650175,0.6,-19.9088581589731,7.940339455099052,0.9017955199358756,0.07089574373373843
28.2,3066.00660066007,-19.650401828261323,-19.05201971202561,-19.994029825576888,-18.75838919965389,1.2451758300223745e-05,3.642891431796983e-06,1.2451758300223745e-05,8.659119162816694e-06,0.0686290860311285,0.3916,164.89999999999992,PEM,0.003757286440153577,0.005105560090314641,0.0013931999999999998,2.415739311582941e-09,0.002744622101325119,0.0023606768051265496,2.5876812366077194e-07,4.4926349838892105e-05,-4.4181238528784306e-17,36552.57179196688,-112.23558889945454,3926.4122160803554,32513.923987073365,8.629285730421543e-08,1.990291265130395e-11,-1.4094281297616362e-13,1,3,0,0.3916,0.44220923179378196,0.010987959092071613,0.5527481300620343,1.2576258011814767,0.6642306300294557,0.04058649214187363,6.0548948113181895e-05,279033.31046002475,0.010987959092071613,5.083283387438737,3.7737104482791715,0.7236030128367085,9.999238625428116,0.9999701062662714,92.9,7.665016501650175,0.602,-19.8362085290258,8.181373743848125,0.9367047159873875,0.07335040847381877
28.4,3066.00660066007,-19.571826193091198,-18.973585332122155,-19.91877935076323,-18.67989281635289,1.2673628291305844e-05,3.6856050825211916e-06,1.2673628291305844e-05,8.760649114621325e-06,0.0690822530940752,0.3916,164.89999999999992,PEM,0.0038144850915624844,0.005162295309189862,0.0013931999999999998,2.430313188690794e-09,0.0027903319986953305,0.0023716969470350766,2.6393314626627025e-07,4.5389782372576333e-05,-4.592951453191718e-17,37121.036039868195,-113.39248361681666,4011.790328165378,32995.85322817758,9.157656677416526e-08,2.005631771773153e-11,-1.4041545703946667e-13,1,3,0,0.3916,0.44220923179378196,0.010992660264099566,0.5531416432519104,1.2575563202026385,0.6640070211197467,0.04034706213856773,6.059369241358994e-05,278913.97778144776,0.010992660264099566,5.107013236509638,3.785164930627831,0.7273650681696437,9.996214065353815,0.9999697523632285,92.9,7.665016501650175,0.605,-19.7639533785968,8.571629214560263,0.9721090807351516,0.07582390114506508
28.6,3059.40594059406,-19.493683436065226,-18.896732040236856,-19.84360399779277,-18.60344455239604,1.2896750110769697e-05,3.7284089831179856e-06,1.2896750110769697e-05,8.862393589536452e-06,0.06949571579963278,0.3914594568677303,164.89999999999992,PEM,0.0038716221728407017,0.005218966673094317,0.0013931999999999998,2.444542289768074e-09,0.002835968980182957,0.0023827260924862933,2.691558827767385e-07,4.585549974634339e-05,-4.153849573335089e-17,37688.59096231767,-114.55507031908705,4098.422972404113,33475.61291968777,9.329687600256875e-08,2.0200618955357186e-11,-1.3963830092222906e-13,1,3,0,0.3914594568677303,0.44220923179378196,0.010992660264099566,0.5537181809988834,1.2574887062146114,0.6636947517736556,0.04001526784955004,6.050559252247564e-05,278799.79199062404,0.010973487170668145,5.130762473054032,3.7999754267345747,0.7318831197176234,9.993421083906687,0.9999693976941381,92.7,7.64851485148515,0.607,-19.6922044662986,8.777894398866,1.0081198911636668,0.07832508359640473
28.8,3062.70627062706,-19.415754161943426,-18.818768422455406,-19.76851653053518,-18.525386311793113,1.3120891426480784e-05,3.771282615974766e-06,1.3120891426480784e-05,8.964303817387131e-06,0.06988648345791544,0.3912950180051046,164.89999999999992,PEM,0.003928728469053574,0.0052756049715634475,0.0013931999999999998,2.4657190360974044e-09,0.0028815636335320837,0.0023937644364747743,2.74435837552628e-07,4.632349749008496e-05,-4.141652298894627e-17,38255.56820949787,-115.7233562273936,4186.304217288148,33953.54063607527,9.293944458477199e-08,2.0348250862056716e-11,-1.4016565685892601e-13,1,3,0,0.3912950180051046,0.44220923179378196,0.010992660264099566,0.5540299613915463,1.2574195910055384,0.6635197486505899,0.03980926491492567,6.0616048476500744e-05,278679.71306891285,0.010990058217369068,5.154531516956877,3.816316276858188,0.7367888353287542,9.99030337213563,0.9999690424302503,92.8,7.65676567656765,0.609,-19.620906678104,9.02627891764429,1.0455812237745075,0.08091872750087097
29.0,3062.70627062706,-19.338038464467644,-18.74131658144762,-19.69341062881574,-18.44785403933875,1.3345950910145364e-05,3.8142105439540616e-06,1.3345950910145364e-05,9.066343104240697e-06,0.0702596734698942,0.39113797400460726,164.89999999999992,PEM,0.003985865550331793,0.005332271318505253,0.0013931999999999998,2.558465252291501e-09,0.002927178434632317,0.002404810553257911,2.7977214977231637e-07,4.679423182649291e-05,-4.700016417724662e-17,38822.63246630722,-116.89864374019749,4275.430417030694,34430.303405632156,9.582436177879572e-08,2.0463880590071426e-11,-1.395827897709978e-13,1,3,0,0.39113797400460726,0.44220923179378196,0.01099469438811749,0.5544308394997952,1.2573509875727213,0.6632989498736035,0.03956053797582245,6.0660223500162996e-05,278562.201231994,0.01099469438811749,5.178317298143651,3.833526179969025,0.7419010582731925,9.98728696018683,0.9999686867010487,92.8,7.65676567656765,0.611,-19.549949608231,9.258455073683269,1.0839472633430007,0.08356115995875747
29.2,3062.70627062706,-19.260580185938437,-18.664289612889945,-19.6183400890597,-18.370842664048325,1.3571849006913764e-05,3.85718148633435e-06,1.3571849006913764e-05,9.16848463592667e-06,0.07061537542850838,0.39098828718578454,164.89999999999992,PEM,0.004043002631610012,0.005388934585380263,0.0013931999999999998,2.5727964639834686e-09,0.002972783859496987,0.002415862988620987,2.8516446582461203e-07,4.726804622969781e-05,-5.0998159688286915e-17,39389.45183830605,-118.08141669960388,4365.7980295047555,34905.572392204675,1.0298481356585398e-07,2.058983539221515e-11,-1.397770788003072e-13,1,3,0,0.39098828718578454,0.44220923179378196,0.01099932372377063,0.5548297966610722,1.2572828333735702,0.6630796328141968,0.03931269964586801,6.070425243307384e-05,278444.96148506366,0.01099932372377063,5.202116685230377,3.851466685251126,0.7471884420497636,9.98427844056927,0.999968330600608,92.8,7.65676567656765,0.613,-19.4793879220992,9.489429582206812,1.123278293115807,0.08625663586666
29.4,3069.30693069307,-19.18319320319054,-18.586336860842465,-19.5432471650777,-18.29246373452162,1.3798542542912598e-05,3.90018476966416e-06,1.3798542542912598e-05,9.270703041749845e-06,0.0709627740525987,0.39084209354801025,164.89999999999992,PEM,0.004100201283018916,0.005445657177889264,0.0013931999999999998,2.587349301952428e-09,0.00301844421440986,0.002426919763987629,2.906121424728368e-07,4.774410512960235e-05,-4.9764879717084654e-17,39956.692008189304,-119.26978298653027,4457.40358301733,35380.018642288655,1.0321036825189367e-07,2.0784374221705093e-11,-1.3922196728799463e-13,1,3,0,0.39084209354801025,0.44220923179378196,0.011027099281416593,0.5550508415408731,1.2572134350577162,0.6629510163923529,0.03915069589804953,6.088122644069334e-05,278323.4812475304,0.011027840399723028,5.225925417716685,3.86927036421612,0.7524766990880764,9.981044755799807,0.9999679742184049,93.0,7.673267326732676,0.615,-19.4091101680522,9.747830643760464,1.1639738396329193,0.08903451273119009
29.6,3046.20462046205,-19.1066274807211,-18.513827834477894,-19.46833820287023,-18.221365350967602,1.402597158608284e-05,3.943212604966317e-06,1.402597158608284e-05,9.372979807383686e-06,0.0712756256623895,0.3907104338153032,164.89999999999992,PEM,0.004157246009101102,0.0055022236175594035,0.0013931999999999998,2.600796208870277e-09,0.0030639453244990303,0.0024379795771117432,2.9611515242094125e-07,4.8222391541650285e-05,-4.775910569798647e-17,40522.02970658206,-120.46369682979875,4550.2438316916705,35851.3221781669,1.0630446922732517e-07,2.090466688642323e-11,-1.4008239013207913e-13,1,3,0,0.3907104338153032,0.44220923179378196,0.011027099281416593,0.5560593490515426,1.2571507207069867,0.6624167606186586,0.03861415160264266,6.045943414274491e-05,278222.1108698328,0.010948822906053026,5.249740691455089,3.889409348244098,0.758217200291188,9.978830171944622,0.9999676176185753,92.3,7.615511551155126,0.617,-19.3394978439257,9.876928840916912,1.2041179408271914,0.09174969562977324
29.8,3069.30693069307,-19.029877826964196,-18.43471010682316,-19.393611668902594,-18.141305013339235,1.4254022758964822e-05,3.986253037017417e-06,1.4254022758964822e-05,9.47528651537299e-06,0.07159458081362513,0.39057620631080886,164.89999999999992,PEM,0.0042142907351832865,0.005558787857195895,0.0013931999999999998,2.615533380863424e-09,0.0031094418866328584,0.0024490416819247336,3.0167310492211803e-07,4.870287798733932e-05,-5.209591438792849e-17,41087.128215956596,-121.6630956539969,4644.309546728218,36321.15557368239,1.0800522431964055e-07,2.106023688774883e-11,-1.4084566846150892e-13,1,3,0,0.39057620631080886,0.44220923179378196,0.011034489475669925,0.5558367902801112,1.257079640625958,0.6625207082143981,0.03866117345639511,6.0968675053409604e-05,278090.3448468829,0.011037085564344337,5.27356089992406,3.908054123764833,0.7637531753059396,9.975080338657179,0.9999672609011306,93.0,7.673267326732676,0.619,-19.2702731034892,10.204072652647618,1.2474928364221043,0.09468864625925637
30.0,3059.40594059406,-18.953416206745857,-18.35978518379511,-19.318708767637872,-18.06656236540951,1.4482803899714117e-05,4.0292986493802375e-06,1.4482803899714117e-05,9.57760553691523e-06,0.07190396706577253,0.39044600443730204,164.89999999999992,PEM,0.004271458601526846,0.005615472973827601,0.0013931999999999998,2.6299127478389916e-09,0.0031550611246753146,0.0024601019349802106,3.072842593278286e-07,4.918562769918865e-05,-5.656147208585316e-17,41653.31361924281,-122.86813400092791,4739.60106961022,36790.84441573881,1.0714938980527222e-07,2.1178503395447024e-11,-1.4115097979328084e-13,1,3,0,0.39044600443730204,0.44220923179378196,0.011036267648032633,0.5564877273119638,1.2570136412302124,0.6621659306437497,0.03829917037880402,6.081289569485291e-05,277980.3654967382,0.011005834657160199,5.297377120973752,3.9267994510537063,0.7692493827455676,9.972395198461173,0.9999669041295064,92.7,7.64851485148515,0.621,-19.2012196511554,10.388449708218383,1.290560958686985,0.09758008842142975
30.2,3066.00660066007,-18.87714406837594,-18.283480571690717,-19.243952958539438,-17.99011557411012,1.4712256351520209e-05,4.0723470950182165e-06,1.4712256351520209e-05,9.679931293126256e-06,0.07220381946320326,0.3903198134542123,164.89999999999992,PEM,0.004328595682805062,0.0056721250651542016,0.0013931999999999998,2.6478927855005435e-09,0.0032006496509315494,0.0024711598171110578,3.1294921880902957e-07,4.967061765080372e-05,-5.634463165135606e-17,42218.93163863614,-124.07876399957676,4836.114469720307,37258.73840502601,1.0975327313644812e-07,2.1319140897091415e-11,-1.4244161405940758e-13,1,3,0,0.3903198134542123,0.44220923179378196,0.011036267648032633,0.5566972916976896,1.2569459210051601,0.6620430257778123,0.038144613721238334,6.0989808419903314e-05,277859.2509126856,0.011034387340314004,5.321188236673251,3.9456121789081386,0.7747999140590882,9.96919605180621,0.9999665473221625,92.9,7.665016501650175,0.622,-19.1326071895612,10.498827701336085,1.3352237813393222,0.10056914542694254
30.4,3066.00660066007,-18.80104623255562,-18.20795480719687,-19.16918099577819,-17.914500046294222,1.4942390473051501e-05,4.115390740403935e-06,1.4942390473051501e-05,9.78224563918216e-06,0.07249794857717733,0.390196030261681,164.89999999999992,PEM,0.004385794334213969,0.0057288361748927446,0.0013931999999999998,2.7230731516432067e-09,0.003246301728346261,0.00248221305651507,3.1866695826221007e-07,5.01581593211656e-05,-5.881796785733862e-17,42784.97742584401,-125.29589868851525,4933.846928679389,37725.83459858851,1.1240535968681797e-07,2.1450119458421568e-11,-1.4445389329154068e-13,1,3,0,0.390196030261681,0.44220923179378196,0.011039023878971311,0.5570789383496965,1.2568790396197604,0.6618278005900143,0.03791126703122686,6.103364882280974e-05,277742.5462862375,0.011039023878971311,5.344989355114276,3.964269036504544,0.7803154008202897,9.966202437757957,0.9999661905434868,92.9,7.665016501650175,0.624,-19.0642679707173,10.724529110625566,1.380707292648149,0.10359563918029978
30.6,3059.40594059406,-18.72538228900737,-18.134170403404823,-19.09455815008073,-17.841218231972192,1.5173169890243138e-05,4.158425772619975e-06,1.5173169890243138e-05,9.884539511813585e-06,0.07277627124697314,0.3900788968493508,164.89999999999992,PEM,0.0044429314154921865,0.005785482421512131,0.0013931999999999998,2.7628279206961985e-09,0.0032918944273594205,0.0024932607938440753,3.244374807146235e-07,5.064899397999453e-05,-6.034262716239636e-17,43350.12856764007,-126.52115967622012,5032.794959768282,38190.81244830597,1.1040174285881221e-07,2.15847895113086e-11,-1.4527268277220173e-13,1,3,0,0.3900788968493508,0.44220923179378196,0.011039023878971311,0.5576296716695252,1.2568142568444922,0.6615244196592786,0.037599221763930726,6.094375175776063e-05,277630.3419196146,0.011019710307743971,5.368778625848568,3.9837724209450167,0.786008298231721,9.963451963303658,0.9999658338247225,92.7,7.64851485148515,0.625,-18.9964144354131,10.779252532875976,1.4267542294743383,0.1066410870433516
30.8,3059.40594059406,-18.650012509059934,-18.059893924747684,-19.02012988594683,-17.767178578010913,1.5404534373750287e-05,4.201445543666941e-06,1.5404534373750287e-05,9.986797108787593e-06,0.07304623009297515,0.38996528211349946,164.89999999999992,PEM,0.004500006926639717,0.005842064836213424,0.0013931999999999998,2.7777255585173525e-09,0.0033374293943386826,0.002504302403707887,3.302604412962086e-07,5.1142090426227276e-05,-6.559423143537302e-17,43914.38791540421,-127.75199549624651,5132.952569586485,38653.68335043444,1.1296287993900478e-07,2.1725288235074913e-11,-1.446620601086579e-13,1,3,0,0.38996528211349946,0.44220923179378196,0.011039023878971311,0.558004042194143,1.2567487263225952,0.661313639176533,0.03737005783355411,6.0987118365075964e-05,277513.982410474,0.011024330788741517,5.392554702213366,4.003438527322074,0.7917646895118506,9.96049364286604,0.9999654772212652,92.7,7.64851485148515,0.627,-18.9290413002308,11.004140000934129,1.4740777768151618,0.10975837421036339
31.0,3059.40594059406,-18.574870806682412,-17.985693685084414,-18.945803519081295,-17.693071768065693,1.5636476785750262e-05,4.244443851763336e-06,1.5636476785750262e-05,1.0089003688527065e-05,0.07331174121120068,0.3898535385586331,164.89999999999992,PEM,0.004557082437787248,0.005898645020275527,0.0013931999999999998,2.7927471174886853e-09,0.0033829698194974664,0.0025153362730105577,3.36135020385819e-07,5.163741751164925e-05,-7.146925195752885e-17,44478.41892549975,-128.9883910041145,5234.315155725199,39115.11537888539,1.1495740181999281e-07,2.1838253427830523e-11,-1.45328193923433e-13,1,3,0,0.3898535385586331,0.44220923179378196,0.011039023878971311,0.5583756287838763,1.2566831513072376,0.6611026641016864,0.03714382790274839,6.103051892656164e-05,277397.708557556,0.011028951740454908,5.416314110703182,4.022912592865446,0.797491013378016,9.957532673079866,0.9999651207853227,92.7,7.64851485148515,0.628,-18.8620356699279,11.086683314669386,1.5224489459709738,0.11292900314886288
31.2,3066.00660066007,-18.499792346543472,-17.910556961255168,-18.871513370296924,-17.61760416882933,1.5869010254630255e-05,4.287416753798393e-06,1.5869010254630255e-05,1.0191149878294254e-05,0.07357821809053007,0.38974138873383984,164.89999999999992,PEM,0.0046142195190654635,0.005955284534685072,0.0013931999999999998,2.808117089644782e-09,0.003428579018832203,0.002526360647189383,3.420605463967187e-07,5.2134984380322216e-05,-6.890782432503184e-17,45042.884555867895,-130.2303698452501,5336.879361236558,39575.77482490554,1.194493961520493e-07,2.1972423880356473e-11,-1.4463430453304227e-13,1,3,0,0.38974138873383984,0.44220923179378196,0.01105682148292413,0.5585721242001046,1.256616314241609,0.6609826865597653,0.03700029567084633,6.1207810892727e-05,277276.8227078415,0.01105756539878788,5.440053073189885,4.041675647880156,0.8030846345056398,9.95434928494444,0.999964764550187,92.9,7.665016501650175,0.629,-18.7952853800418,11.196800604116916,1.572165718814273,0.11617360186927787
31.4,3066.00660066007,-18.42490064714201,-17.836486399148242,-18.797227470513945,-17.543469136980008,1.610216278181224e-05,4.33036173565335e-06,1.610216278181224e-05,1.0293229702052175e-05,0.07384022626633974,0.38963111892084745,164.89999999999992,PEM,0.004671418170474371,0.006011983368125092,0.0013931999999999998,2.823425606624052e-09,0.003474258845300715,0.002537373662972031,3.480364267401525e-07,5.263480234920183e-05,-7.651756832316448e-17,45607.78610977282,-131.47795948505902,5440.643602408917,40035.66454799712,1.1827887647086754e-07,2.2074397865168294e-11,-1.4471757125988916e-13,1,3,0,0.38963111892084745,0.44220923179378196,0.011062221453066035,0.558937171128376,1.2565507413027703,0.6607716921078085,0.036780626586206566,6.125148037912132e-05,277160.1177637144,0.011062221453066035,5.463767577459152,4.060332899788788,0.808646445088103,9.951387655358598,0.9999644085370165,92.9,7.665016501650175,0.631,-18.7287861310029,11.42041661990871,1.6225583534100394,0.11944188113863836
31.6,3069.30693069307,-18.35017209290328,-17.76230674209785,-18.7230151951687,-17.469165925630875,1.6335919973006414e-05,4.373276578773912e-06,1.6335919973006414e-05,1.039523788631783e-05,0.07409808692135783,0.38952259400033895,164.89999999999992,PEM,0.00472864760694862,0.006068710744137409,0.0013931999999999998,2.838822515937699e-09,0.003519979363748445,0.0025483744791137417,3.540624527076978e-07,5.313686281113228e-05,-7.785249224803725e-17,46172.7952940102,-132.73113884989561,5545.605145697987,40494.45900958176,1.1944757716264576e-07,2.224992412536153e-11,-1.459110610113612e-13,1,3,0,0.38952259400033895,0.44220923179378196,0.01107851552071415,0.5592132819139973,1.2564849718749076,0.6606075987486205,0.03660272911251098,6.136209977877177e-05,277041.0701362352,0.011078887795169632,5.487455812045093,4.078906237888382,0.8142046190950187,9.948330359379744,0.999964052764155,93.0,7.673267326732676,0.632,-18.6625870154186,11.51688577310169,1.674017231679687,0.12276242618500409
31.8,3062.70627062706,-18.27583083954704,-17.690019233411647,-18.64893310684431,-17.397317500527464,1.6570258292533065e-05,4.416158100153355e-06,1.6570258292533065e-05,1.049716686511375e-05,0.0743445452444666,0.389418866074568,164.89999999999992,PEM,0.004785846258357524,0.006125405099860916,0.0013931999999999998,2.853878921447529e-09,0.0035656796998080236,0.0025593624078734385,3.601383005321785e-07,5.3641158496529056e-05,-7.838104080712394e-17,46737.25366128361,-133.98988880156705,5651.760915278681,40951.502857328866,1.2550117389764637e-07,2.23960294754022e-11,-1.461886167675175e-13,1,3,0,0.389418866074568,0.44220923179378196,0.01107851552071415,0.5597421175196242,1.2564214739491593,0.660308276797032,0.036309808080722865,6.127155178024396e-05,276928.8425376479,0.01105954238121907,5.5111162960237685,4.09819250181269,0.8199067103412323,9.945621232702422,0.9999636972579722,92.8,7.65676567656765,0.633,-18.5967899791813,11.573125194372162,1.7258846284416016,0.12608724895200044
32.0,3062.70627062706,-18.20178502917443,-17.617348579345503,-18.57507128969621,-17.324893149761323,1.680511685486574e-05,4.459002428733481e-06,1.680511685486574e-05,1.0599007436970481e-05,0.07458425099717188,0.38931797899280307,164.89999999999992,PEM,0.004842983339635743,0.006182035671462969,0.0013931999999999998,2.8690105944986174e-09,0.0036113289562872443,0.0025703375823518107,3.6626381331979566e-07,5.41476681726922e-05,-8.103733612971342e-17,47300.83402332376,-135.25415735009156,5759.105404605,41406.47446149605,1.27381099446211e-07,2.2511270625358293e-11,-1.4693801730913947e-13,1,3,0,0.38931797899280307,0.44220923179378196,0.01107851552071415,0.5600972345105216,1.2563573787263644,0.6601021231159002,0.03609670630161881,6.131479832385035e-05,276812.48467077385,0.011064191249428946,5.534749316003038,4.117723437800519,0.8256894255873761,9.94271566137788,0.9999633420505551,92.8,7.65676567656765,0.634,-18.5314429371323,11.656587616636969,1.7789111677716105,0.12947128118257079
32.2,3059.40594059406,-18.12804941985368,-17.545351535463737,-18.50137063202618,-17.253205617355405,1.7040475931350865e-05,4.501804785159645e-06,1.7040475931350865e-05,1.0700748241406335e-05,0.07481823703546427,0.389219498237249,164.89999999999992,PEM,0.004900089635848616,0.006238633242018928,0.0013931999999999998,2.88410401877747e-09,0.0036569588419686095,0.0025812990776674974,3.72438278802101e-07,5.4656393829606025e-05,-8.173529127825097e-17,47863.86799884859,-136.52394942425187,5867.633887056204,41859.71016249499,1.2685268302448094e-07,2.262640075301192e-11,-1.4607759446505497e-13,1,3,0,0.389219498237249,0.44220923179378196,0.01107851552071415,0.5605346149323778,1.256293983476846,0.6598505380550621,0.03584753962792519,6.129086148100165e-05,276698.6159674096,0.011056816926595709,5.558352880420967,4.1374022588710355,0.8315093662556606,9.939928206411993,0.9999629871820525,92.7,7.64851485148515,0.635,-18.4664871207278,11.726832294113738,1.8327129500133017,0.13288559477132184
32.3999999999999,3066.00660066007,-18.054399014624153,-17.47203526785765,-18.427782565236953,-17.179641546863678,1.7276328471454496e-05,4.54456188754245e-06,1.7276328471454496e-05,1.0802381477400642e-05,0.07505447640740338,0.389120069549812,164.89999999999992,PEM,0.004957226717126804,0.006295259380318661,0.0013931999999999998,2.8995951547302417e-09,0.0037026319546883705,0.0025922458649395644,3.786610955710357e-07,5.516733680805399e-05,-8.821339925885185e-17,48427.01659625255,-137.7992696665375,5977.342000582338,42311.87532613166,1.2798591342289e-07,2.2785773268196863e-11,-1.4652168367490503e-13,1,3,0,0.389120069549812,0.44220923179378196,0.011084757394780093,0.5607148295420457,1.2562288269393054,0.6597361431301506,0.03571638584145146,6.1468425657734e-05,276578.02700099867,0.01108550319020462,5.5819247737716715,4.156388618074262,0.8372084467057166,9.936815647730025,0.9999626326801574,92.9,7.665016501650175,0.636,-18.4018111821687,11.837290952508546,1.88792377068399,0.13637473504982583
32.6,3066.00660066007,-17.980922032554076,-17.39964752047166,-18.35422449377299,-17.10720396954389,1.751270637756207e-05,4.587271510052252e-06,1.751270637756207e-05,1.090390185417697e-05,0.07528896758907762,0.38902137637374323,164.89999999999992,PEM,0.005014425368535739,0.006351944856101437,0.0013931999999999998,2.915066675826335e-09,0.0037483808971619783,0.002603176112384725,3.849314880581762e-07,5.5680512434207455e-05,-9.392578945513486e-17,48990.610225728145,-139.08015560779026,6088.227837577074,42763.30223266314,1.1985866876784712e-07,2.2934043553135552e-11,-1.4818701821184277e-13,1,3,0,0.38902137637374323,0.44220923179378196,0.011090169796157134,0.5610615177546422,1.2561647545347279,0.659529954065148,0.03551177087604486,6.151183889275209e-05,276461.6463962955,0.011090169796157134,5.605461051646695,4.175135758030992,0.8428462499922629,9.933922051774369,0.9999622785637646,92.9,7.665016501650175,0.637,-18.3373574064374,11.921268798329328,1.9437663016711115,0.13988135370969487
32.7999999999999,3062.70627062706,-17.907775590009322,-17.328322788618664,-18.280830261078904,-17.036189750138647,1.774958758914482e-05,4.629933067300014e-06,1.774958758914482e-05,1.100530798027101e-05,0.07551517354811747,0.388926168839234,164.89999999999992,PEM,0.005071593234879269,0.006408597329708511,0.0013931999999999998,2.9303304948482827e-09,0.0037941135520569752,0.0026140895978956106,3.9124942542961087e-07,5.61959051706676e-05,-9.039535613097893e-17,49553.663606097834,-140.36656794458105,6200.28830740209,43213.008730863694,1.1253086995566264e-07,2.3080537481234842e-11,-1.4846457396799906e-13,1,3,0,0.388926168839234,0.44220923179378196,0.011090169796157134,0.5614886866414777,1.2561019617395062,0.6592803228340992,0.03527146440511579,6.148785881356841e-05,276347.2976402283,0.011082816067969455,5.628961235778662,4.194365848340555,0.8485894602903775,9.93116032050543,0.9999619248373705,92.8,7.65676567656765,0.638,-18.2732798935056,11.992368864972153,2.000211815428813,0.14340434989259082
33.0,3066.00660066007,-17.83479812885912,-17.256261162162502,-18.207593568271534,-16.96410525906623,1.7986940567040896e-05,4.672543273500914e-06,1.7986940567040896e-05,1.1106592045402693e-05,0.07574023281219955,0.38883144377096257,164.89999999999992,PEM,0.005128761101222858,0.006465247594431921,0.0013931999999999998,2.9458145233737406e-09,0.0038398610363343565,0.0026249859978656,3.976144174418693e-07,5.6713506790845445e-05,-9.179804269163205e-17,50116.50772976266,-141.65848734376166,6313.518894946773,43661.33034757757,1.0543953976593912e-07,2.3245738667299065e-11,-1.4760415112391456e-13,1,3,0,0.38883144377096257,0.44220923179378196,0.011099166476621798,0.5617449906980994,1.2560381466098107,0.6591226578890086,0.03510889953623252,6.159848647019867e-05,276228.2619874436,0.011099539846503614,5.652424629340223,4.2133625379645,0.8543078180210626,9.928184817737884,0.9999615715285056,92.9,7.665016501650175,0.639,-18.2095202811312,12.089985806244234,2.057836486007654,0.14698417163304148
33.1999999999999,3059.40594059406,-17.762189529726527,-17.18590355022917,-18.134517749328353,-16.894211772581855,1.8224755525607358e-05,4.715099624365905e-06,1.8224755525607358e-05,1.1207748096900177e-05,0.07595725694090116,0.3887400991383096,164.89999999999992,PEM,0.005185898182501046,0.006521864865607243,0.0013931999999999998,2.9610095367817024e-09,0.003885593314156306,0.002635864564534686,4.0402590671412747e-07,5.723331689371023e-05,-9.291612618200773e-17,50678.8153580305,-142.9559117156359,6427.916206811174,44107.943239604385,1.0069379641208798e-07,2.3367974222310295e-11,-1.4824252936307403e-13,1,3,0,0.3887400991383096,0.44220923179378196,0.011099166476621798,0.5622501966504909,1.2559763854638015,0.6588286008829448,0.03483608084019087,6.150709017490811e-05,276115.70159808086,0.011080159233564299,5.675849622167713,4.232876003986511,0.860127219183703,9.925547383145668,0.9999612186580756,92.7,7.64851485148515,0.64,-18.1461262895538,12.148406773360795,2.1158056198930617,0.1505611480487654
