model,condition,parameter,multiplier,kind,t_s,V_model_V,T_model_C,ice_max_bulk,ice_pore_max_bulk,ice_mem_max_bulk,water_ice_kg_m2,model_valid,ever_invalid
main,minus20,kf,0.1,phase_one_at_a_time,2.4,1.0920775012198438,-19.727956966165294,1.2189375241670215e-05,1.2189375241670215e-05,9.135610498120381e-06,1.3960829557212552e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,2.6,1.0920606026070403,-19.731931204827845,1.4277640403758988e-05,1.4277640403758988e-05,9.94125902443491e-06,1.61040936761075e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,2.8,1.0920478584129978,-19.734870156247496,1.651853823614891e-05,1.651853823614891e-05,1.0725549551589087e-05,1.8373612224369224e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,3.0,1.0920381861096418,-19.737041461100148,1.8911760622435413e-05,1.8911760622435413e-05,1.1494888144087898e-05,2.0770571233140297e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,3.2,1.092030783220291,-19.73864359967365,2.145696992689784e-05,2.145696992689784e-05,1.2253990887169794e-05,2.329544863608918e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,3.4,1.0920250549647526,-19.739823763961624,2.4153760937971607e-05,2.4153760937971607e-05,1.3006517573883282e-05,2.5948249621499697e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,3.6,1.0920205605873055,-19.740691112281695,2.700160115437187e-05,2.700160115437187e-05,1.3755458297428395e-05,2.872865889908763e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,3.8,1.0850855150844017,-19.733320751585097,3.0004583629755502e-05,3.0004583629755502e-05,1.4521859013533533e-05,3.164464602217931e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,4.0,1.0920635345122625,-19.729531937166087,3.3172503356740776e-05,3.3172503356740776e-05,1.532533827781886e-05,3.471287024446692e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,4.2,1.092048348717658,-19.73306720752788,3.649153404353737e-05,3.649153404353737e-05,1.611471196451114e-05,3.7907291220919214e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,4.4,1.092036784732442,-19.735648035372407,3.99564795116347e-05,3.99564795116347e-05,1.689756413162921e-05,4.122238846661612e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,4.6,1.0850963607313462,-19.72955135718908,4.356925289477356e-05,4.356925289477356e-05,1.7699392272736908e-05,4.466706008338474e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,4.8,1.0920705370854733,-19.726706860050058,4.733688837251098e-05,4.733688837251098e-05,1.8542261772189794e-05,4.825836920799566e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,5.0,1.0851207088616652,-19.72293901840203,5.1247794195491624e-05,5.1247794195491624e-05,1.9395109181300465e-05,5.197925150833819e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,5.2,1.08515637247316,-19.71374709274059,5.530916553229306e-05,5.530916553229306e-05,2.030240488637134e-05,5.584984269182951e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,5.4,1.0851825545518936,-19.706956712378513,5.951840142513379e-05,5.951840142513379e-05,2.125460159588287e-05,5.987112616544895e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,5.6,1.085201676684272,-19.701913125423545,6.386940934458741e-05,6.386940934458741e-05,2.2245276092584546e-05,6.403895884550028e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,5.8,1.0921475860143361,-19.706203038704103,6.835098571334867e-05,6.835098571334867e-05,2.3253477692429913e-05,6.834182442208232e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,6.0,1.0921080614534608,-19.715692554500492,7.294167906835498e-05,7.294167906835498e-05,2.4242829307442772e-05,7.275199750533237e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,6.2,1.1002366019062486,-19.730591864393375,7.762732875746391e-05,7.762732875746391e-05,2.521252682944356e-05,7.725838014749111e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,6.4,1.068891366927604,-19.707645480014065,8.24099193053491e-05,8.24099193053491e-05,2.623172523510813e-05,8.18793264792405e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,6.6,1.0503595892956057,-19.615424975803904,8.737462631279104e-05,8.737462631279104e-05,2.75969108513379e-05,8.678090713982592e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,6.8,1.0371768042928524,-19.468899742832548,9.261776038676917e-05,9.261776038676917e-05,2.950731300686417e-05,9.213118054616174e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,7.0,1.0269740735739885,-19.279925912185604,9.822539871217236e-05,9.822539871217236e-05,3.209339543589053e-05,9.80746876754243e-07,1,0
main,minus20,kf,0.1,phase_one_at_a_time,7.2,1.0154590958829872,-19.039114517533278,0.00010427583460278582,0.00010427583460278582,3.548153177529341e-05,1.0474877116346849e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,7.4,1.0076385883841832,-18.752513177679305,0.00011084299640693453,0.00011084299640693453,3.9821667591722006e-05,1.123059988135862e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,7.6,1.0059966744931184,-18.476636257618026,0.00011794384337554466,0.00011794384337554466,4.5114045138923234e-05,1.2082854368531503e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,7.8,0.9995530266546869,-18.1998762507329,0.00012553794771839397,0.00012553794771839397,5.1295454613471416e-05,1.3032688656096063e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,8.0,0.9961015391587662,-17.910525493347023,0.00013359824500977385,0.00013359824500977385,5.844964105415127e-05,1.4086899901900366e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,8.2,0.9909383943448579,-17.607154988207554,0.00014208540369224046,0.00014208540369224046,6.659245361542132e-05,1.5250120975814563e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,8.4,0.9873027070815021,-17.287008951898173,0.00015097482938778873,0.00015097482938778873,7.577322985917294e-05,1.6529539939462054e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,8.6,0.9839960911831933,-16.96182454472796,0.00016024110506250512,0.00016024110506250512,8.597141655723144e-05,1.7929295884848798e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,8.8,0.9785963109807139,-16.60195436797119,0.00016986997707358156,0.00016986997707358156,9.719668184596384e-05,1.945380172696592e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,9.0,0.9768672765270513,-16.232579912851975,0.00017984899598364653,0.00017984899598364653,0.00010945324624440083,2.1107948183003357e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,9.2,0.974456690801497,-15.87792926615623,0.00019014308023835333,0.00019014308023835333,0.00012261992825138496,2.289171407455122e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,9.4,0.9708653805398907,-15.504955225546553,0.00020072627831887712,0.00020072627831887712,0.00013666379722156738,2.4806630133993585e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,9.6,0.970899990350677,-15.153717887177947,0.0002115675394623339,0.0002115675394623339,0.00015152450305104165,2.6854874201815184e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,9.8,0.968832483625516,-14.828107682601853,0.0002226334086257081,0.0002226334086257081,0.0001670788196097982,2.903663425607998e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,10.0,0.966921834185261,-14.496500877016558,0.00023390790915135112,0.00023390790915135112,0.00018332274796464536,3.135287502413894e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,10.2,0.9657374373577496,-14.170902576418712,0.0002453741572705979,0.0002453741572705979,0.0002002217194337872,3.38032434115248e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,10.4,0.962886498590375,-13.826437009600568,0.0002570202092295091,0.0002570202092295091,0.00021775569532954124,3.638740188350683e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,10.6,0.9619999220019729,-13.474687565905867,0.0002688264606087442,0.0002688264606087442,0.0002359093978955516,3.910359537426272e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,10.8,0.9584931401438128,-13.089746160390177,0.00028077088637640306,0.00028077088637640306,0.00025464353073731383,4.195134526857128e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,11.0,0.957483278751945,-12.680835485677733,0.00029281320285487293,0.00029281320285487293,0.00027393088422375165,4.492320327219581e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,11.2,0.957471428230835,-12.308924296743896,0.00030491142218671505,0.00030491142218671505,0.0002936399066129817,4.801396247199674e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,11.4,0.9544802372329082,-11.917053295574647,0.00031704569299205346,0.00031704569299205346,0.000313734419972485,5.122284460066602e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,11.6,0.9555872454047016,-11.545355104779958,0.00033415939060001365,0.00032917018175105306,0.00033415939060001365,5.453988277003353e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,11.8,0.9541130448399294,-11.202381513694888,0.00035483475127653024,0.00034127453052660493,0.00035483475127653024,5.796899044846356e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,12.0,0.9536854579167566,-10.859726524671942,0.00037576090193696163,0.00035334173127870807,0.00037576090193696163,6.150661753067407e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,12.2,0.9515302449787297,-10.491794702796255,0.0003969102164361931,0.0003653507620338052,0.0003969102164361931,6.514625154327438e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,12.4,0.9509455986634009,-10.10384906294405,0.0004182215454887347,0.0003772546080229686,0.0004182215454887347,6.8870974527313005e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,12.6,0.9503776946042153,-9.72658173239057,0.00043959942650473316,0.0003890215946091691,0.00043959942650473316,7.267051175013976e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,12.8,0.9502281251824889,-9.367662987455503,0.00046098646207715186,0.00040063407460309196,0.00046098646207715186,7.654055788055133e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,13.0,0.9500283706226677,-9.030631180708781,0.0004823486486542771,0.0004120842751159761,0.0004823486486542771,8.047914983989653e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,13.2,0.9494198421093848,-8.699108203325636,0.0005036720912135498,0.0004233643058995178,0.0005036720912135498,8.44823377769722e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,13.4,0.9492463152468946,-8.374018303005869,0.0005249228943411925,0.00043445389072616303,0.0005249228943411925,8.854065712419284e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,13.6,0.9483248565947414,-8.040986123345874,0.0005460689004114518,0.00044533730075351895,0.0005460689004114518,9.264629361010848e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,13.8,0.9482615734957384,-7.706779552355329,0.0005670450557548021,0.0004559815743597908,0.0005670450557548021,9.678399592909988e-06,1,0
main,minus20,kf,0.1,phase_one_at_a_time,14.0,0.9492206832144099,-7.420171459392691,0.000587802709363831,0.0004663831526086502,0.000587802709363831,1.0095011672102257e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,14.2,0.9499481170266747,-7.1930598398398615,0.000608398498650256,0.00047659025416697245,0.000608398498650256,1.0516301995957483e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,14.4,0.9512056355010925,-7.030158373062363,0.0006289337959566226,0.000486659428644383,0.0006289337959566226,1.0944496514284049e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,14.6,0.952210591639601,-6.930540326208018,0.0006495509137168349,0.0004966628682454707,0.0006495509137168349,1.1382753381583847e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,14.8,0.9526789578024952,-6.866764348517108,0.0006703976586519202,0.0005066618833909566,0.0006703976586519202,1.1833820233358603e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,15.0,0.9527239580949015,-6.810819931655374,0.0006915673177692722,0.0005166838807158668,0.0006915673177692722,1.229890982651435e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,15.2,0.9531244012051457,-6.762850596451244,0.0007130909434825267,0.0005267308025183187,0.0007130909434825267,1.2778094352285086e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,15.4,0.9538144966224825,-6.739149983652851,0.0007350035631713924,0.0005368168219622782,0.0007350035631713924,1.3272203050808187e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,15.6,0.9540540418318814,-6.731030219907666,0.0007573738567761314,0.0005469705207315513,0.0007573738567761314,1.3782814144260087e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,15.8,0.953932886469421,-6.716063814758286,0.000780241586739617,0.0005571992828071893,0.000780241586739617,1.4310314012990486e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,16.0,0.9542054905680165,-6.698234822204768,0.0008035941771401943,0.0005674893978338831,0.0008035941771401943,1.4854007648917985e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,16.2,0.9541115291653491,-6.676211688724834,0.000827430408276862,0.000577837252446732,0.000827430408276862,1.5413814274177416e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,16.4,0.9547419407157208,-6.6632373200181405,0.0008517364115979556,0.0005882343896022998,0.0008517364115979556,1.5989370890662636e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,16.6,0.955282520342787,-6.672823460945267,0.0008765518420536637,0.0005987015319842475,0.0008765518420536637,1.658215618478354e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,16.8,0.9550735777173368,-6.679007352757765,0.0009019378253553499,0.0006092587269131946,0.0009019378253553499,1.7193454481116433e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,17.0,0.9552735524963617,-6.676901824668505,0.0009278810212786742,0.0006198909676096388,0.0009278810212786742,1.782236266494089e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,17.2,0.9554650400804141,-6.676509125242717,0.0009543696442414442,0.0006305922371323795,0.0009543696442414442,1.846866707156737e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,17.4,0.9556496112056835,-6.677332008422297,0.0009814088273095581,0.0006413629242904828,0.0009814088273095581,1.9132504645850806e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,17.6,0.9558284994239052,-6.679043041684338,0.001009003760933838,0.0006522029634788475,0.001009003760933838,1.981398234335518e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,17.8,0.9560026310181616,-6.681399911670098,0.0010371590867781426,0.0006631118419965432,0.0010371590867781426,2.0513184602218018e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,18.0,0.9565082167388151,-6.694038266911718,0.001065882954558132,0.0006740919722543962,0.001065882954558132,2.123045405752679e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,18.2,0.9566160789715619,-6.7122821490295905,0.0010952182029203455,0.0006851587738700648,0.0010952182029203455,2.1967043332600778e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,18.4,0.9567348597112576,-6.726978914331596,0.0011251801693906763,0.0006963122291562528,0.0011251801693906763,2.2723020297509173e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,18.6,0.9565284133848717,-6.729259529416311,0.0011557588254990068,0.000707543363892406,0.0011557588254990068,2.3497803629524968e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,18.8,0.9570514160046151,-6.733956507014341,0.0011869109073400078,0.0007188341856543995,0.0011869109073400078,2.4290192796933352e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,19.0,0.956841844601211,-6.736515527999245,0.0012186557725613987,0.0007301932684922033,0.0012186557725613987,2.510099278419928e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,19.2,0.957027369999487,-6.73169410618641,0.0012509677407605128,0.000741606703759307,0.0012509677407605128,2.592911869703465e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,19.4,0.9572026828718542,-6.7290946612134235,0.0012838303732752511,0.0007530697863312411,0.0012838303732752511,2.677436615445622e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,19.6,0.9573697450427163,-6.728104188977966,0.001317249179997616,0.0007645842857942336,0.001317249179997616,2.76369624651865e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,19.8,0.9575300389120622,-6.728329224334857,0.001351230150159193,0.00077615141658069,0.001351230150159193,2.8517084633061015e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,20.0,0.9580126526721814,-6.739061709995212,0.001385784336707262,0.0007877753548778958,0.001385784336707262,2.9415213710475405e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,20.2,0.9577783238941208,-6.746116594572811,0.0014209576883391153,0.0007994701462618604,0.0014209576883391153,3.0332571640594097e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,20.4,0.9579379528960463,-6.7447095024644454,0.0014567200925337037,0.0008112199606894074,0.0014567200925337037,3.126777796282767e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,20.6,0.9580910946578847,-6.744578055449608,0.0014930508520914442,0.0008230187227072677,0.0014930508520914442,3.222047503046634e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,20.8,0.958238820182004,-6.745352593090502,0.0015299527876043552,0.0008348673114343099,0.0015299527876043552,3.319081257340282e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,21.0,0.9587068727970344,-6.756186383423312,0.001567435310664956,0.0008467696560367157,0.001567435310664956,3.417927272187575e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,21.2,0.9584661727972532,-6.7633161327577795,0.0016055454979013487,0.000858739662943328,0.0016055454979013487,3.5187146750847463e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,21.4,0.9586153060495266,-6.762028122842651,0.0016442496162374037,0.0008707612569327291,0.0016442496162374037,3.621292583902247e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,21.6,0.9587580913767402,-6.762020284559412,0.0016835251940281422,0.0008828282819546539,0.0016835251940281422,3.7256220854298686e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,21.8,0.9592181424560955,-6.772140145022547,0.001723381464361404,0.0008949451237318682,0.001723381464361404,3.831758445060682e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,22.0,0.9589748271457468,-6.778741226405373,0.0017638675184272286,0.000907126147024344,0.0017638675184272286,3.939840446060466e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,22.2,0.9591177994508268,-6.777070205296354,0.0018049474872867406,0.000919355537340455,0.0018049474872867406,4.049709339218312e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,22.4,0.9592547229022037,-6.776622112047676,0.001846597663467009,0.0009316273114277013,0.001846597663467009,4.1613240676156884e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,22.6,0.9597065731463099,-6.786229801423076,0.00188882741724503,0.000943945952682144,0.00188882741724503,4.2747424980946446e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,22.8,0.9597797447037638,-6.80161017932312,0.0019316951186367406,0.0009563294901449215,0.0019316951186367406,4.390153580961845e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,23.0,0.9592255708261489,-6.7957062845828204,0.001975204858786795,0.0009687726242711543,0.001975204858786795,4.50748457603884e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,23.2,0.9600582899053218,-6.7955852193674104,0.0020192486702539244,0.0009812427428315862,0.0020192486702539244,4.626419318626942e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,23.4,0.9598089438999838,-6.801913080865347,0.0020638939327399133,0.0009937651037320641,0.0020638939327399133,4.7472469061668124e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,23.6,0.9599403325121797,-6.800057539213299,0.0021091304166278428,0.001006331647715748,0.0021091304166278428,4.869861815102035e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,23.8,0.9603826092070212,-6.808419633318408,0.0021549416103564954,0.0010189399890548063,0.0021549416103564954,4.994263525936253e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,24.0,0.9601337457781682,-6.81371894801282,0.0022013822092010137,0.0010316052987995837,0.0022013822092010137,5.1206146685157047e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,24.2,0.9605784517074825,-6.820129677191858,0.0022484197158991748,0.0010443156580333974,0.0022484197158991748,5.24878463241118e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,24.4,0.9587748697835605,-6.779136671748915,0.00229604251766771,0.0010570622147592962,0.00229604251766771,5.378647692067578e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,24.6,0.9576437456994742,-6.6603295824137945,0.002343863494715476,0.0010697250501355935,0.002343863494715476,5.50881287415384e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,24.8,0.9567399751160389,-6.489811725811137,0.002391419604015347,0.0010821866305283886,0.002391419604015347,5.637993821765952e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,25.0,0.9551462436842809,-6.2530838610557,0.0024383076542245784,0.001094349549732989,0.0024383076542245784,5.765074982720742e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,25.2,0.9547396409914494,-5.971187534844603,0.0024840086118507326,0.0011060907821421264,0.0024840086118507326,5.8886525574390193e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,25.4,0.9544105114349725,-5.676832837704296,0.002528201915822708,0.0011173513890634203,0.002528201915822708,6.008072226926484e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,25.6,0.954967825331235,-5.399858220154783,0.002570737472062512,0.0011281140700618742,0.002570737472062512,6.12311615091415e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,25.8,0.9543132482761028,-5.122172820494086,0.002611671096030354,0.0011384081431576752,0.002611671096030354,6.234055411766342e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,26.0,0.9543340026107058,-4.832950245978793,0.0026508613663261973,0.0011482024745495516,0.0026508613663261973,6.34044220462973e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,26.2,0.9538268575912765,-4.531847832265669,0.0026881945959323287,0.0011574778487661464,0.0026881945959323287,6.442000860644594e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,26.4,0.9536964782807111,-4.216290471261743,0.002723479450496591,0.0011661931736258355,0.002723479450496591,6.53818417533902e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,26.6,0.9533516282499983,-3.8883094230980646,0.0027565546527337026,0.0011743178028008673,0.0027565546527337026,6.628577492339152e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,26.8,0.9533467294279531,-3.5527736288541973,0.002787237912706463,0.00118181530559196,0.002787237912706463,6.712687745063337e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,27.0,0.9526309211380578,-3.192396232887859,0.002815378087747501,0.0011886566109969505,0.002815378087747501,6.790093409996193e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,27.2,0.9530632573300197,-2.827007979930272,0.002840672968813659,0.001194775894324737,0.002840672968813659,6.859951449474902e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,27.4,0.9531818974108702,-2.477837418344393,0.0028631080381642353,0.0012001815474734971,0.0028631080381642353,6.922297180696541e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,27.6,0.9537629531530301,-2.1514186130138455,0.0028827280135943086,0.001204891747606466,0.0028827280135943086,6.977240986507505e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,27.8,0.9537738988629451,-1.83925995763326,0.002899678078139627,0.0012089473415174946,0.002899678078139627,7.025155839442551e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,28.0,0.9538138087705489,-1.5239415847609052,0.0029139385871349657,0.00121234682161218,0.0029139385871349657,7.065900903100225e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,28.2,0.9543245916098444,-1.223752413970999,0.002925458035247992,0.0012150829691321007,0.002925458035247992,7.09929536922927e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,28.4,0.9554112230679208,-0.9750823197199452,0.002934433220151037,0.0012172085375626652,0.002934433220151037,7.125879397882609e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,28.6,0.9564927406262843,-0.7952031556089878,0.0029413843646623134,0.0012188511044970564,0.0029413843646623134,7.147079562835308e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,28.8,0.9569048828646841,-0.6573982311649047,0.002946863965011148,0.001220142869745852,0.002946863965011148,7.164372031453938e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,29.0,0.9576888587564841,-0.5547119549430022,0.0029511746579701232,0.0012211560361979667,0.0029511746579701232,7.178543468453231e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,29.2,0.958096515945133,-0.4842344353380099,0.0029546658309159983,0.0012219739842757888,0.0029546658309159983,7.190555221143092e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,29.4,0.9582142647150471,-0.42300133032921394,0.0029575468060055437,0.0012226463672980262,0.0029575468060055437,7.200958799736508e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,29.6,0.9587698753619394,-0.37874665357230697,0.00295989131142911,0.0012231912655224107,0.00295989131142911,7.209947375117895e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,29.8,0.9590037690398117,-0.3528351501011002,0.002961904899570273,0.0012236573331849952,0.002961904899570273,7.218110644959772e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,30.0,0.959208290301219,-0.334142337964181,0.002963706632254367,0.0012240724610252786,0.002963706632254367,7.225774690982516e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,30.2,0.9593898537358214,-0.32107830350361155,0.002965360083929579,0.0012244515868930492,0.002965360083929579,7.233119403647986e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,30.4,0.9595540512295321,-0.31218491853536534,0.002966914177578241,0.0012248061378567902,0.002966914177578241,7.240284255141828e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,30.6,0.9597046697010995,-0.3064859391018899,0.0029684061415146397,0.0012251447468521574,0.0029684061415146397,7.24737704608609e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,30.8,0.9598445731821299,-0.3032328334798535,0.00296986494536932,0.0012254740672516487,0.00296986494536932,7.254482778625654e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,31.0,0.9599759516816839,-0.3018525007731796,0.00297131319053981,0.0012257992295215455,0.00297131319053981,7.261668850057804e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,31.2,0.9601004735113046,-0.3019091801960485,0.002972768559472417,0.001226124191981528,0.002972768559472417,7.268989130610493e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,31.4,0.9600018179808383,-0.2950232319319639,0.0029742226422357215,0.0012264470338615204,0.0029742226422357215,7.276415148228834e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,31.6,0.9603805845641916,-0.2923445792822008,0.002975608087366581,0.001226752963787161,0.002975608087366581,7.28375159351497e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,31.8,0.9602635282227803,-0.29000577564124796,0.002977008326931063,0.001227060491726249,0.002977008326931063,7.291255962442e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,32.0,0.960626426810463,-0.2906242173307305,0.002978382266199937,0.0012273605888197864,0.002978382266199937,7.298799356175165e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,32.2,0.9604979489284314,-0.2908339012024044,0.002979803915949221,0.0012276694087774622,0.002979803915949221,7.306613474764277e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,32.4,0.9608500767849331,-0.2933868220371778,0.0029812246034924997,0.0012279763112616584,0.0029812246034924997,7.314546263163534e-05,1,0
main,minus20,kf,0.1,phase_one_at_a_time,32.6,0.960714084675036,-0.29509961248089667,0.002982713544490685,0.0012282961900067775,0.002982713544490685,7.322817307723264e-05,1,0
