cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
4,247.0125,156.639688659,4.67824412147,0.000109534642784,176.965371396,6.38944615169,0.00694505016488
4,256.3875,156.639688659,4.67824412147,0.000108644884356,176.960283824,5.27129824682,0.00572967200742
4,265.7625,156.639688659,4.67824412147,0.000107700014009,176.955853611,4.33279783053,0.00470956285927
4,275.1375,156.639688659,4.67824412147,0.000106705077185,176.952068332,3.5499589623,0.00385865104598
4,284.5125,156.639688659,4.67824412147,0.000105664300255,176.948917789,2.90258725512,0.00315498614687
4,293.8875,156.639688659,4.67824412147,0.000104581145189,176.946393805,2.37411423959,0.00258055895608
4,303.2625,156.639688659,4.67824412147,0.000103458297915,176.944490195,1.95178971462,0.00212151055937
4,312.6375,156.639688659,4.67824412147,0.000102297448641,176.943203259,1.62803738863,0.0017696058572
4,322.0125,156.639688659,4.67824412147,0.000101097933439,176.942535036,1.40825027107,0.00153070681638
5,4.6875,156.639688659,-0.373036041293,1.40602725743e-07,0,0,0
5,14.0625,156.639688659,-0.373036041293,4.21808178246e-07,0,0,0
5,23.4375,156.639688659,-0.373036041293,7.03013633799e-07,0,0,0
5,32.8125,156.639688659,-0.373036041293,9.84219094434e-07,0,0,0
5,42.1875,156.639688659,-0.373036041293,1.26542456219e-06,0,0,0
5,51.5625,156.639688659,-0.373036041293,1.54663003909e-06,0,0,0
5,60.9375,156.639688659,-0.373036041293,1.82783552717e-06,0,0,0
5,70.3125,156.639688659,-0.373036041293,2.10904102846e-06,0,0,0
5,79.6875,156.639688659,-0.373036041293,2.39024654501e-06,0,0,0
5,89.0625,156.639688659,-0.373036041293,2.67145207884e-06,0,0,0
5,98.4375,156.639688659,-0.373036041293,2.95265763198e-06,0,0,0
5,107.8125,156.639688659,-0.373036041293,3.23386320647e-06,0,0,0
5,117.1875,156.639688659,-0.373036041293,3.51506880434e-06,0,0,0
5,126.5625,156.639688659,-0.373036041293,3.79627442762e-06,0,0,0
5,135.9375,156.639688659,-0.373036041293,4.07748007835e-06,0,0,0
5,145.3125,156.639688659,-0.373036041293,4.35868575857e-06,0,0,0
5,150.283333333,156.639688659,-0.373036041293,2.21454892088e-06,0,0,0
5,150.85,156.639688659,-0.373036041293,2.2388432092e-06,0,0,0
5,151.416666667,156.639688659,-0.373036041293,2.26313749761e-06,0,0,0
5,151.983333333,156.639688659,-0.373036041293,2.2874317861e-06,0,0,0
5,152.55,156.639688659,-0.373036041293,2.31172607467e-06,0,0,0
5,153.116666667,156.639688659,-0.373036041293,2.33602036334e-06,0,0,0
5,153.9,156.639688659,-0.373036041293,0,342.505807167,184.293494205,0.20031901544
5,154.9,156.639688659,-0.373036041293,0,353.64847311,204.189459676,0.221945064865
5,155.9,156.639688659,-0.373036041293,0,365.186833003,225.365891622,0.244962925676
5,156.9,156.639688659,-0.373036041293,0,377.178774002,247.954313456,0.269515558105
5,157.9,156.639688659,-0.373036041293,0,389.629754134,272.010138452,0.295663193969
5,158.9,156.639688659,-0.373036041293,0,402.543716456,297.606062556,0.323484850605
5,159.9,156.639688659,-0.373036041293,0,415.923207633,324.841176757,0.353088235605
5,160.9,156.639688659,-0.373036041293,0,429.769600358,353.825229356,0.384592640604
5,161.9,156.639688659,-0.373036041293,0,444.08342778,384.575704552,0.418017070165
5,162.9,156.639688659,-0.373036041293,0,458.864834303,417.226048744,0.453506574721
5,163.9,156.639688659,-0.373036041293,0,474.114144122,451.93574351,0.491234503815
5,164.9,156.639688659,-0.373036041293,0,490.672140775,494.566471686,0.537572251833
5,166.10625,156.639688659,-0.373036041293,3.15702373001e-05,95.1037807284,117.047214015,0.127225232625
5,167.51875,156.639688659,-0.373036041293,3.02227101475e-05,95.7381168429,122.447247091,0.133094833794
5,168.93125,156.639688659,-0.373036041293,2.98278950229e-05,95.7362108349,122.918323143,0.133606872981
5,170.34375,156.639688659,-0.373036041293,2.94855238349e-05,95.7321925216,123.084012986,0.133786970637
5,171.75625,156.639688659,-0.373036041293,2.91839597527e-05,95.7260651232,123.0086281,0.133705030543
5,173.16875,156.639688659,-0.373036041293,2.89200696602e-05,95.7178474902,122.707047657,0.133377225714
5,174.58125,156.639688659,-0.373036041293,2.86948181751e-05,95.7075744346,122.169631507,0.132793077725
5,175.99375,156.639688659,-0.373036041293,2.85140535362e-05,95.6952998025,121.356451267,0.131909186159
5,181.3875,156.639688659,-0.373036041293,8.47810115109e-05,95.6562255147,114.889478069,0.124879867466
5,190.7625,156.639688659,-0.373036041293,8.51063594944e-05,95.6078157626,105.222984788,0.114372809553
5,200.1375,156.639688659,-0.373036041293,8.52051365631e-05,95.5644641698,96.8417500494,0.105262771793
5,209.5125,156.639688659,-0.373036041293,8.51097453272e-05,95.525607526,89.5640763049,0.0973522568531
5,218.8875,156.639688659,-0.373036041293,8.48540962879e-05,95.4908147417,83.1911831314,0.0904251990558
5,228.2625,156.639688659,-0.373036041293,8.4462349193e-05,95.4597527774,77.5817330191,0.084327970673
5,237.6375,156.639688659,-0.373036041293,8.39524529673e-05,95.432158368,72.631013897,0.0789467542359
5,247.0125,156.639688659,-0.373036041293,8.33379420172e-05,95.4078198445,68.2606185037,0.0741963244606
5,256.3875,156.639688659,-0.373036041293,8.26293344676e-05,95.3865649313,64.4101514215,0.0700110341538
5,265.7625,156.639688659,-0.373036041293,8.18351380412e-05,95.3682523934,61.031115891,0.0663381694467
5,275.1375,156.639688659,-0.373036041293,8.09623695423e-05,95.3527661005,58.0838550574,0.0631346250624
5,284.5125,156.639688659,-0.373036041293,8.00168109966e-05,95.3400106239,55.5361902709,0.0603654242075
5,293.8875,156.639688659,-0.373036041293,7.90030376117e-05,95.3299078821,53.3636500176,0.0580039674104
5,303.2625,156.639688659,-0.373036041293,7.79241660497e-05,95.3223945652,51.5518264167,0.0560345939312
5,312.6375,156.639688659,-0.373036041293,7.67808521532e-05,95.3174202203,50.1046781642,0.0544616067002
5,322.0125,156.639688659,-0.373036041293,7.55661857137e-05,95.3149460517,49.0855533946,0.0533538623854
