cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
2,159.9,79.0368783891,3.18400631641,0,382.542274307,0.0128689445992,1.39879832599e-05
2,160.9,79.0368783891,3.18400631641,0,394.036727779,0.0226278464686,2.4595485292e-05
2,161.9,79.0368783891,3.18400631641,0,405.935259836,0.0351958858605,3.82563976744e-05
2,162.9,79.0368783891,3.18400631641,0,418.252806194,0.04828143768,5.24798235652e-05
2,163.9,79.0368783891,3.18400631641,0,431.030531603,0.0619059317359,6.72890562347e-05
2,164.9,79.0368783891,3.18400631641,0,444.904519365,0.0802760382461,8.7256563311e-05
2,166.10625,79.0368783891,3.18400631641,3.76946638721e-05,64.0525746561,0.0628395474661,6.83038559414e-05
2,167.51875,79.0368783891,3.18400631641,3.7419118898e-05,64.435764479,0.119327481575,0.00012970378432
2,168.93125,79.0368783891,3.18400631641,3.71888411934e-05,64.4368900818,0.130324094391,0.000141656624338
2,170.34375,79.0368783891,3.18400631641,3.69588391629e-05,64.4361853937,0.135036032683,0.000146778296395
2,171.75625,79.0368783891,3.18400631641,3.67287250143e-05,64.4336621081,0.136813903695,0.000148710764886
2,173.16875,79.0368783891,3.18400631641,3.64984035412e-05,64.4293303296,0.136452999124,0.000148318477308
2,174.58125,79.0368783891,3.18400631641,3.62678864446e-05,64.4231988279,0.133802948591,0.000145437987599
2,175.99375,79.0368783891,3.18400631641,3.60373209381e-05,64.4152751079,0.127488164665,0.000138574092027
2,181.3875,79.0368783891,3.18400631641,7.37267596877e-05,64.3748544534,0.0138521991489,1.50567382053e-05
2,190.7625,79.0368783891,3.18400631641,7.26214906393e-05,64.2985227279,1.54452565229e-05,1.67883223075e-08
2,200.1375,79.0368783891,3.18400631641,7.14741120723e-05,64.2247637437,0,0
2,209.5125,79.0368783891,3.18400631641,7.02859697133e-05,64.1547363009,0,0
2,218.8875,79.0368783891,3.18400631641,6.90569641823e-05,64.0891358767,0,0
2,228.2625,79.0368783891,3.18400631641,6.77870154299e-05,64.028386257,0,0
2,237.6375,79.0368783891,3.18400631641,6.64760523587e-05,63.97275263,0,0
2,247.0125,79.0368783891,3.18400631641,6.51240059641e-05,63.9224068385,0,0
2,256.3875,79.0368783891,3.18400631641,6.37308054191e-05,63.8774649509,0,0
2,265.7625,79.0368783891,3.18400631641,6.22963758348e-05,63.8380088452,0,0
