cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
5,151.983333333,88.2,-6.31789761227,1.49153122214e-06,0,0,0
5,152.55,88.2,-6.31789761227,1.50737243299e-06,0,0,0
5,153.116666667,88.2,-6.31789761227,1.52321364389e-06,0,0,0
5,153.9,88.2,-6.31789761227,0,216.948753278,112.564531688,0.122352751835
5,154.9,88.2,-6.31789761227,0,224.534607029,121.622652848,0.132198535704
5,155.9,88.2,-6.31789761227,0,232.530283712,131.159130326,0.142564272094
5,156.9,88.2,-6.31789761227,0,240.998693784,141.262683772,0.153546395405
5,157.9,88.2,-6.31789761227,0,249.97245089,151.977826812,0.165193290013
5,158.9,88.2,-6.31789761227,0,259.485661897,163.353299127,0.177557933834
5,159.9,88.2,-6.31789761227,0,269.573673572,175.447468527,0.190703770138
5,160.9,88.2,-6.31789761227,0,280.272714029,188.332633326,0.20470938405
5,161.9,88.2,-6.31789761227,0,291.619416976,202.000618547,0.219565889725
5,162.9,88.2,-6.31789761227,0,303.650224148,216.492533102,0.235317970763
5,163.9,88.2,-6.31789761227,0,316.40067351,231.865345016,0.252027548931
5,164.9,88.2,-6.31789761227,0,331.432330488,250.57048388,0.272359221609
5,166.10625,88.2,-6.31789761227,3.3080764942e-05,39.9055309409,48.355940272,0.0525608046435
5,167.51875,88.2,-6.31789761227,3.25043780698e-05,41.0199630718,50.8320132629,0.0552521883293
5,168.93125,88.2,-6.31789761227,3.22860041132e-05,41.0191010582,51.0653293619,0.0555057927846
5,170.34375,88.2,-6.31789761227,3.20833775328e-05,41.010337172,51.1597264626,0.0556083983289
5,171.75625,88.2,-6.31789761227,3.18917167382e-05,40.9936524239,51.1583450041,0.0556068967436
5,173.16875,88.2,-6.31789761227,3.17097725911e-05,40.9690346713,51.0719375016,0.0555129755452
5,174.58125,88.2,-6.31789761227,3.15378571514e-05,40.9364777827,50.896725062,0.0553225272413
5,175.99375,88.2,-6.31789761227,3.13781908911e-05,40.8959864931,50.6107936334,0.0550117322102
5,181.3875,88.2,-6.31789761227,6.77305938006e-05,40.7015832939,47.8533829009,0.0520145466314
5,190.7625,88.2,-6.31789761227,6.72054386624e-05,40.3659388743,44.7269061838,0.0486162023737
5,200.1375,88.2,-6.31789761227,6.65687250309e-05,40.0489428952,42.5484067451,0.0462482682012
5,209.5125,88.2,-6.31789761227,6.58597856685e-05,39.7504174602,40.9480912217,0.0445087948062
5,218.8875,88.2,-6.31789761227,6.51047637015e-05,39.4707165837,39.6754348973,0.0431254727145
5,228.2625,88.2,-6.31789761227,6.43224179293e-05,39.2105224483,38.5460601528,0.0418978914704
5,237.6375,88.2,-6.31789761227,6.35288547833e-05,38.9707239563,37.3962497366,0.0406480975398
5,247.0125,88.2,-6.31789761227,6.27329338276e-05,38.7523036102,36.1320985899,0.0392740202064
5,256.3875,88.2,-6.31789761227,6.19371301678e-05,38.5562179041,34.7240456273,0.0377435278557
5,265.7625,88.2,-6.31789761227,6.11364294505e-05,38.3833012152,33.2222908559,0.036111185713
5,275.1375,88.2,-6.31789761227,6.03258597161e-05,38.2342250701,31.6786927665,0.0344333617027
5,284.5125,88.2,-6.31789761227,5.95010353708e-05,38.1095037311,30.1408226002,0.0327617636959
5,293.8875,88.2,-6.31789761227,5.86577704151e-05,38.0095031111,28.6561068934,0.0311479422754
5,303.2625,88.2,-6.31789761227,5.77916699477e-05,37.934450467,27.2765303943,0.0296484026026
5,312.6375,88.2,-6.31789761227,5.68972710984e-05,37.8844467369,26.0689778865,0.0283358455288
5,322.0125,88.2,-6.31789761227,5.59645670766e-05,37.8594839603,25.1575768058,0.0273451921803
